,Unnamed: 0,Name,Year,Group,Status,Birth Date,Birth Place,Gender,Alma Mater,Undergraduate Major,Graduate Major,Military Rank,Military Branch,Space Flights,Space Flight (hr),Space Walks,Space Walks (hr),Missions,Death Date,Death Mission
207,2320,Ricardo Smith,,11.0,Retired,08/01/1942,"Palo Alto, CA",Male,Auburn University,Music,Medicine,,,4,1250,4,13.1,STS 61-B (Atlantis),08/31/1990,Apollo 1
208,2321,Randall Andrews,1978.0,11.0,Deceased,05/16/1942,"Lincoln, IL",Male,US Naval Academy; US Naval Postgraduate School,Electrical Engineering,Aeronautical Engineering,,US Navy (Retired),3,5,2,7.7,"STS-46 (Atlantis), STS-62 (Columbia), STS-75 (Columbia)",,
209,2322,Laura Hogan,1994.0,13.0,Deceased,02/12/1956,"Mount Clemens, MI",Female,University of Rochester; Pennsylvania State University; University of North Texas,Biological Science,Electrical Engineering; Business Administration,Colonel,US Navy (Retired),4,1260,6,29.6,"Skylab 3, STS-9 (Columbia)",02/06/1994,
210,2323,Michael Frank,1984.0,13.0,Retired,12/12/1953,"Dickinson, KS",Male,US Naval Academy,,Ceramic Engineering; Biomedical Engineering,Major,US Air Force,4,2735,9,58.7,"STS-84 (Atlantis), STS-106 (Atlantis), ISS-07 (Soyuz)",,
211,2324,Jonathan Cooper,1967.0,8.0,Deceased,05/23/1932,Richfield. UT,Male,University of California-Los Angeles; University of California-San Diego,Marine Engineering & Nautical Science,Aeronautics,,,0,8,0,0.1,"STS-109 (Columbia), STS-125 (Atlantis)",,STS-107 (Columbia)
212,2325,Eugene Davis,1995.0,14.0,Retired,01/01/1958,"Mt. Ayr, IA",Male,Pennsylvania State University; US Naval Postgraduate School,Chemistry,Cancer Biology,,,2,533,5,21.0,"STS 41-G (Challenger), STS-31 (Discovery), STS-45 (Atlantis)",,
213,2326,Jose Kennedy,1975.0,8.0,Deceased,03/11/1937,"Creve Couer, MO",Male,US Air Force Academy; Purdue University,Electrical Engineering,Astronautics,Captain,US Marine Corps,2,665,1,3.6,STS-114 (Discovery),,
214,2327,Tammy Williamson,1993.0,17.0,Retired,10/18/1955,"La Mesa, CA",Female,Southeastern Massachusetts University; Purdue University,Mathematics,Business Administration; Physiology; Literature; Medicine,,,1,698,6,34.6,"STS-51 (Discovery), STS-65 (Columbia), STS-79 (Atlantis), STS-108/111 (Endeavor)",12/19/1998,
215,2328,Maria Moore,2005.0,20.0,Retired,08/18/1965,"Lebanon, MO",Male,University of Arizona,Engineering Science,Flight Structures Engineering; Business Administration,,US Air Force,3,162,8,45.4,"Mercury 6, STS-95 (Discovery)",,
216,2329,Willie Wright,,13.0,Active,04/10/1960,"Chicago, IL",Female,State University of New York; Embry-Riddle Aeronautical University; University of Florida,Engineering,Aeronautical Systems,,,1,335,1,1.5,"STS-6 (Challenger), STS 51-D (Discovery), STS-51-J (Atlantis)",07/24/1989,
217,2330,Michael Riley,1976.0,,Retired,07/08/1944,"Brooklyn, NY",Male,US Military Academy; Georgia Institute of Technology,Business Economics,Earth Sciences; Geology,,,2,503,0,0.5,STS-113 (Endeavor),,
218,2331,Kevin Green,2001.0,,Retired,01/03/1966,"Buenos Aires, Argentina",Male,Purdue University,Physics,Aerospace Engineering,Colonel,US Army,2,2859,4,16.8,"STS-50 (Columbia), STS-61 (Endeavor), STS-73 (Columbia), STS-82 (Discovery), STS-113 (Endeavor/Soyuz)",,
219,2332,Rachel Wilson,2001.0,17.0,Active,05/05/1967,"Boulder, CO",Male,US Naval Academy; University of Maryland; US Naval Postgraduate School,Aerospace Engineering,Aeronautical Systems,,,2,2444,4,19.4,"STS-29 (Discovery), STS-38 (Atlantis)",,
220,2333,Douglas Nunez,1966.0,3.0,Retired,11/22/1934,"Phoenix, AZ",Male,Harvey Mudd College; University of Washington,Biology & Psychology,Public Health; Medicine,,,4,2910,9,57.9,"STS-110 (Atlantis), STS-122 (Atlantis), STS-135 (Atlantis)",,
221,2334,Erica Adams,1971.0,4.0,Retired,02/18/1943,"Ridley Park, PA",Male,Amherst College; California Institute of Technology,Naval Sciences,Aerospace Engineering Sciences,Colonel,US Marine Corps (Retired),5,883,0,0.0,"Skylab 2, STS-6 (Challenger)",,
222,2335,Joan Carr,1973.0,4.0,Management,01/24/1938,"Abington, PA",Male,US Air Force Academy; Troy State University; US Air Force Institute of Technology,,No Major,Colonel,US Navy (Retired),2,110,0,0.0,STS-67 (Endeavor),06/17/1986,
223,2336,Jason Thomas,1979.0,11.0,Retired,12/30/1942,"Yonkers, NY",Male,US Naval Academy; MIT,Astronautical Engineering,Aviation Systems,Commander,US Navy,1,332,5,26.5,STS-129 (Atlantis),,
224,2337,Jennifer Nelson,1989.0,,Retired,01/29/1947,"Bristol, PA",Male,California Polytechnic Institute,Aeronautical Engineering,No Major,,US Air Force (Retired),4,1471,0,0.3,"STS-35 (Columbia), STS-67 (Endeavor)",,
225,2338,Richard Solis,1978.0,9.0,Retired,01/13/1947,"Richmond, VA",Male,Framingham State College; Bowie State College,Physics,Physics,Lieutenant Colonel,US Air Force Reserves,1,50,5,19.3,"STS-56 (Discovery), STS-69 (Endeavor), STS-80 (Columbia), STS-98 (Atlantis), STS-111 (Endeavor)",05/26/1987,
226,2339,Aaron Bryan,1975.0,6.0,Retired,09/29/1947,"Stroudsburg, PA",Male,US Naval Academy; MIT,Ceramic Engineering,No Major,Major,US Marine Corps (Retired),4,1289,8,48.3,STS 41-G (Challenger),,
227,2340,Julian Cox,,9.0,Retired,06/18/1943,"Mansfield, OH",Male,Air Force Institute of Technology,Aeronautical Engineering,Aeronautical Engineering,Brigadier General,US Navy (Retired),1,4,0,0.0,"STS-37 (Atlantis), STS-56 (Discovery), STS-74 (Atlantis)",11/02/1994,
228,2341,Brian Ross,1990.0,14.0,Retired,01/28/1960,"Crown Point, IN",Male,University of Illinois; US Naval Postgraduate School,Education,No Major,Captain,US Navy,1,1581,2,5.8,STS-40 (Columbia),,
229,2342,Rose Briggs,1969.0,9.0,Active,11/26/1943,"Brooklyn, NY",Female,US Military Academy; US Air Force Institute of Technology,Chemistry,Electrical Engineering; Computer Science; Medicine,,,3,2130,6,27.3,"STS 41-C (Challenger), STS 51-L (Challenger)",,
230,2343,Leah Thornton,1971.0,9.0,Retired,05/03/1936,"Rock Island, IL",Male,California State University; University of Colorado,Applied Science & Engineering,Aeronautical Engineering,Captain,US Navy,0,152,0,0.1,ISS-22/23 (Soyuz),,
231,2344,Autumn Stone,1968.0,6.0,Management,02/02/1934,"Gary, IN",Male,US Naval Academy; MIT,"Aeronautics & Astronautics; Earth, Atmospheric & Planetary Sciences",Engineering Mechanics; Business Management,Captain,US Navy (Retired),1,33,0,0.0,"STS-126 (Endeavor), STS-132 (Atlantis), STS-133 (Discovery)",,
232,2345,Gregory Nichols,1970.0,4.0,Management,08/03/1941,"Adelaide, Australia",Male,University of California at Los Angeles,,Electrical Engineering,Captain,,1,2095,5,26.2,"STS-2 (Columbia), STS-8 (Challenger)",,
233,2346,Joseph Davis,1976.0,6.0,Retired,03/25/1944,"Binghamton, NY",Male,US Naval Academy; University of West Florida; University of California-Los Angeles,Ecological Science,No Major,,,5,3990,2,6.1,"STS-129 (Atlantis), ISS-41/42 (Soyuz)",,
234,2347,Christopher Marshall,1961.0,3.0,Retired,09/27/1934,"Cape Girardeau, MO",Male,Pennsylvania State University; Rutgers University,Electrical Engineering,Astronautical Engineering,Major,US Navy (Retired),4,507,1,3.1,"STS 51-C (Discovery), STS 51-L (Challenger)",,
235,2348,Jennifer Harrison,1976.0,8.0,Management,09/23/1945,"St. Francis, KS",Male,California State University-Fullerton; University of California-Davis,Mechanical Engineering,Aeronautical Engineering,,,3,213,4,16.8,"STS-55 (Columbia), STS-63 (Discovery)",05/05/1999,
236,2349,Kevin Larson,1998.0,19.0,Active,02/02/1956,"St. Francis, KS",Male,University of Texas-Dallas,Physics,Medicine,,US Air Force (Retired),5,214,3,9.0,"STS-43 (Atlantis), STS-52 (Columbia), STS-68 (Endeavor), STS-81 (Atlantis)",,
237,2350,Ronald Rice,1964.0,4.0,Retired,08/23/1932,"Wichita Falls, TX",Male,State University of New York at Buffalo; Northeastern University,Aeronautical & Astronautical Engineering,Engineering Science; Medicine,,,4,983,0,0.0,STS-125 (Atlantis),,
238,2351,Suzanne Jenkins,1965.0,3.0,Management,08/27/1936,"New York, NY",Male,California Polytechnic Institute,Engineering Science,Aeronautical Engineering; Aeronautics & Astronautics,,,4,2035,3,9.4,STS-102 (Discovery),,
239,2352,Carlos Mitchell,1992.0,16.0,Management,12/12/1947,"Durango, CO",Male,University College at Cardiff,,Chemistry,,,3,42,1,1.3,"STS-36 (Atlantis), STS-54 (Endeavor), STS-62 (Columbia), STS-77 (Endeavor)",,
240,2353,Jeffrey Wolf,1979.0,8.0,Management,10/17/1943,"Fort Knox, KY",Male,San Francisco State University,Physics,No Major,,,4,2057,5,23.3,STS-44 (Atlantis),01/16/1996,
241,2354,Ashley Baldwin,1972.0,,Retired,01/04/1947,"Abington, PA",Male,Emory University,Geology,Aerospace Engineering,Colonel,US Air Force (Retired),2,1578,3,10.4,Mercury 7,,
242,2355,Mr. Daniel Miller,1974.0,6.0,Retired,02/16/1943,"Bristol, PA",Male,MIT,Mechanical Engineering,Aeronautical Engineering,Captain,US Navy,2,1758,0,0.0,"STS-91 (Discovery), STS-99 (Endeavor), STS-123 (Endeavor), STS-108 (Endeavor)",,STS-107 (Columbia)
243,2356,Donna Knapp,1990.0,16.0,Retired,07/12/1952,"Cape Girardeau, MO",Male,Georgia Institute of Technology,Electrical Engineering,Aeronautical Engineering,,,2,554,3,9.4,"STS-2 (Columbia), STS 51-I (Discovery)",,
244,2357,Cynthia Johnson,1986.0,11.0,Retired,04/23/1953,"Salem, MA",Male,US Naval Academy; US Naval Postgraduate School,,Aeronautical Engineering,,,3,200,0,0.0,STS 51-F (Challenger),,
245,2358,Lawrence Miller II,1975.0,7.0,Deceased,05/18/1942,"Pittsburgh, PA",Male,US Naval Academy; Stanford University; University of Houston-Clear Lake,,Aeronautical Systems,,,3,2675,6,34.9,"STS-91 (Discovery), STS-99 (Endeavor), STS-104 (Atlantis)",,
246,2359,Laura Chavez,1981.0,8.0,Retired,02/07/1957,"Fresno, CA",Male,US Air Force Academy; Ohio State University; University of Colorado,Physics,Science & Technology Administration,Colonel,US Army (Retired),2,1569,9,57.6,"STS-28 (Columbia), STS-41 (Discovery), STS-50 (Columbia), STS-64 (Discovery)",,
247,2360,William Stone,1996.0,15.0,Deceased,10/23/1962,"Flushing, NY",Male,University of Sydney,Animal Nutrition,No Major,,,2,345,4,17.8,"STS-42 (Discovery), STS-56 (Discovery), STS-67 (Endeavor)",,
248,2361,Amy Davis,1997.0,16.0,Active,10/03/1962,"Shanghai, China",Female,University of California-San Diego; Stanford University,Mathematical & Electrical Science,Mechanical Engineering,Colonel,,1,2556,5,26.6,"STS-70 (Discovery), STS-101 (Atlantis)",,
249,2362,Eric Holden,1984.0,11.0,Retired,04/05/1941,"New York, NY",Male,California State University-Northridge; Georgia Institute of Technology,Mathematics,No Major,,US Air Force (Retired),1,485,0,0.0,"STS-50 (Columbia), STS-61 (Endeavor), STS-73 (Columbia), STS-82 (Discovery), STS-113 (Endeavor/Soyuz)",,
250,2363,Wayne Leach,1965.0,5.0,Management,02/13/1931,"Pasadena, CA",Male,Stanford University,Engineering Management,Aeronautics & Astronautics,Captain,,1,205,0,0.1,"STS-57 (Endeavor), STS-63 (Discovery), STS-83 (Columbia), STS-94 (Columbia), STS-99 (Endeavor)",,STS-107 (Columbia)
251,2364,Shawn Bowen,1991.0,16.0,Retired,01/18/1955,"Fairmont, MN",Female,US Naval Academy,Aerospace Engineering,Systems Management,Commander,US Navy,2,1305,0,0.2,"STS-89 (Endeavor), STS-104 (Atlantis), STS-117 (Atlantis)",,
252,2365,Laura Banks,1997.0,17.0,Retired,07/15/1963,"Cincinnati, OH",Male,US Military Academy; University of Virginia,Aerospace Engineering,Chemical Engineering,,,2,3957,3,14.6,STS-67 (Endeavor),,
253,2366,Steven Hudson,1978.0,11.0,Retired,04/26/1949,"Fresno, CA",Male,University of Notre Dame,Chemical Engineering,Ocean Engineering,Colonel,US Army (Retired),3,1010,6,23.8,STS 51-J (Atlantis),,
254,2367,Abigail Miller,,17.0,Retired,06/12/1962,"Gary, IN",Male,Wellesley College; MIT,Naval Sciences,No Major,,US Air Force (Retired),4,287,1,2.8,,03/13/1984,
255,2368,Megan Lindsey,1989.0,16.0,Retired,09/21/1958,"New York, NY",Male,Montana State University; University of Colorado,Electrical Engineering,No Major,,,1,2203,2,6.7,,,
256,2369,Ryan Burns,1991.0,16.0,Deceased,11/14/1954,"Temple, TX",Male,Tufts University; MIT,Mathematics & Statistics; Chemistry,Aerospace Engineering,Colonel,US Army (Retired),4,239,2,4.5,STS-50 (Columbia),,
257,2370,Lee Macias,2001.0,19.0,Retired,04/30/1969,"Hackensack, NJ",Female,Dartmouth College; Rice University,Physics,Medicine,Colonel,,0,1340,6,35.5,"STS-45 (Atlantis), STS-57 (Endeavor), STS-72 (Endeavor), STS-92 (Discovery)",,
258,2371,Brett Oliver,1978.0,8.0,Retired,06/07/1960,"Indianapolis, IN",Male,University College at Cardiff,Engineering Science,Engineering Science,Lieutenant Colonel,US Air Force (Retired),4,493,1,2.0,"STS 28 (Columbia), STS-48 (Discovery)",,
259,2372,Shannon Long,1973.0,7.0,Retired,01/07/1945,"Pittsburgh, PA",Male,US Air Force Academy; Purdue University,Engineering,Physics,Commander,US Navy,2,434,1,2.6,Apollo 7,03/01/1993,
260,2373,Melanie Castillo,1985.0,15.0,Active,11/29/1952,"Memphis, TN",Male,University of Houston; Texas Tech University,Mechanical Engineering,Engineering Management,,,5,806,2,4.7,,,
261,2374,Vicki Miller,1989.0,16.0,Retired,08/09/1950,"Morristown, NJ",Male,,Biology,No Major,,,1,3855,10,66.6,STS-125 (Atlantis),,
262,2375,Chad Price,1995.0,16.0,Active,09/30/1954,"Norfolk, VA",Male,Florida State University; University of Texas,Naval Sciences,Earth Sciences; Geology,Major,US Navy (Retired),1,303,0,0.6,"Gemini 8, Apollo 9, Apollo 15",,
263,2376,Julie Mclaughlin,1999.0,17.0,Retired,01/21/1965,"San Diego, CA",Female,George Washington University; University of Texas,Electrical Engineering,No Major,Captain,US Navy (Retired),2,2962,4,16.1,"STS-128 (Discovery), ISS-33/34 (Soyuz)",,
264,2377,Brittany Ellis,1981.0,12.0,Retired,12/10/1948,"Honolulu, HI",Male,Delft University of Technology; University of Delaware,,Chemical Engineering; Medicine,,US Air Force (Retired),3,426,7,33.6,"STS-8 (Challenger), STS 51-A (Discovery)",,
265,2378,Ivan Green,1967.0,5.0,Retired,01/18/1941,"Mount Clemens, MI",Male,US Naval Academy,Systems Engineering,Engineering Management,Commander,US Navy,3,1774,0,0.2,"STS-123 (Endeavor), STS-130 (Endeavor)",,
266,2379,Lori Fischer,,11.0,Management,12/22/1940,"Boston, MA",Male,San Diego State University; Stanford University,Naval Sciences,Hydraulic Engineering; Fluid Mechanics,Captain,US Navy,3,424,8,43.4,"STS-67 (Endeavor), STS-86 (Atlantis), STS-91 (Discovery), STS-114 (Discovery)",,
267,2380,Barbara Barker,1974.0,11.0,Retired,10/01/1945,"London, England",Male,Auburn University; University of Tennessee,Electrical Engineering,No Major,Colonel,US Navy,3,975,0,0.0,"ISS-6 (Soyuz), STS-126 (Endeavor), ISS-30/31 (Soyuz)",,
268,2381,Eric Hunt,1986.0,14.0,Retired,09/14/1951,"Patuxent River, MD",Female,US Naval Academy; University of Colorado,Engineering Science,Engineering,,,2,2318,0,0.1,"STS-9 (Columbia), STS 61-B (Atlantis), STS-28 (Columbia)",,
269,2382,Anna James,1996.0,18.0,Retired,10/21/1957,"Mineral Wells, TX",Male,Tarleton State University; Texas Woman’s University,Engineering Science,Operations Research,,US Air Force (Retired),5,65,1,2.2,"STS-124/126 (Discovery/Endeavor), STS-134 (Endeavor)",12/25/1989,
270,2383,Dr. Carolyn Jones,1992.0,11.0,Retired,05/28/1956,"Wetumka, OK",Female,Youngstown State University; University of Florida,Physics & Mathematics,Aeronautics & Astronautics,Colonel,,1,1891,5,28.1,"STS-39 (Discovery), STS-52 (Columbia)",,
271,2384,Lisa Garcia,1977.0,12.0,Retired,04/02/1946,"Oak Ridge, TN",Male,Auburn University,Astronautical Engineering,Earth Sciences; Geology,Captain,US Navy,7,22,7,36.5,,,
272,2385,William Rodriguez,1961.0,2.0,Retired,12/29/1930,"San Jose, Costa Rica",Male,US Air Force Academy; Texas A&M University,Physics,Geophysics; Seismology,Colonel,US Air Force (Retired),4,210,0,0.0,"STS-55 (Columbia), STS-71 (Atlantis), STS-84 (Atlantis), STS-91 (Discovery)",,Apollo 1
273,2386,Raven Johnston,,11.0,Management,09/29/1963,"Jamestown, ND",Female,Dartmouth College; Rice University,Electrical Engineering,Business Management; Space Systems,Captain,,1,1530,1,2.2,"STS 41-B (Challenger), STS 51-L (Challenger)",,
274,2387,Ann Mckenzie,1970.0,11.0,Retired,08/27/1942,"Taipei, Taiwan",Male,University of Connecticut; MIT,Naval Sciences,Systems Management; Public Health; Medicine; Epidemiology,Commander,US Naval Reserves,2,175,0,0.0,"STS 41-B (Challenger), STS-31 (Discovery)",,
275,2388,Christopher Stephenson,1976.0,8.0,Retired,06/14/1942,"Madrid, Spain",Male,US Air Force Academy; University of Arizona,Physics & Astronomy,Medicine; Public Health,Lieutenant Commander,US Navy,1,1495,4,17.3,"STS-28 (Columbia), STS-41 (Discovery), STS-50 (Columbia), STS-64 (Discovery)",,
276,2389,Richard Rowe,1977.0,10.0,Retired,11/26/1944,"Lake City, SC",Male,University of California at Los Angeles,Engineering Management,Aeronautics,,,0,99,0,0.5,"STS-7 (Challenger), STS 41-G (Challenger)",03/12/1981,
277,2390,Marcus Rice,1998.0,18.0,Retired,06/26/1958,Richfield. UT,Male,US Naval Academy; George Washington University,Aeronautical Engineering,Aeronautical Engineering,Captain,US Marine Corps (Retired),2,687,4,15.5,"STS-123 (Endeavor), STS-130 (Endeavor)",11/10/1991,
278,2391,Eric Lowe,2002.0,19.0,Retired,05/04/1958,"Cass City, MI",Male,Drexel University; US Naval Postgraduate School,Business Management; Aeronautical Engineering,Aeronautical Engineering,Captain,US Air Force,3,1120,3,14.3,ISS-24/25 (Soyuz),,
279,2392,Emily Cannon,1998.0,18.0,Active,05/13/1967,"Chicago, IL",Female,Pennsylvania State University; Air Force Institute of Technology; University of Houston-Clear Lake,Mechanical Engineering,Aeronautics,Colonel,US Air Force (Retired),3,5334,9,53.1,"STS 41-B (Challenger), STS 61-C (Columbia), STS-27 (Atlantis), STS-47 (Endeavor), STS-71 (Atlantis)",01/26/2003,
280,2393,Cory Butler,1974.0,8.0,Retired,09/30/1937,"Endicott, NY",Male,University of California-Santa Cruz; Dalhousie University,,No Major,Captain,,3,109,0,0.0,STS 51-D (Discovery),,
281,2394,Kathleen Thomas,1998.0,15.0,Deceased,03/27/1963,"Southampton, NY",Male,Texas A&M University; Air Force Institute of Technology; University of Houston-Clear Lake,Aerospace Engineering,Science & Technology Administration,,US Air Force (Retired),1,897,2,5.5,"Gemini 8, Apollo 9, Apollo 15",,
282,2395,Eric Anderson,1985.0,7.0,Management,03/25/1944,"Grand Rapids, MI",Male,US Coast Guard Academy; West Florida University,Physics,Aeronautical Engineering,,,2,4816,7,34.4,STS 61-B (Atlantis),,
283,2396,Stefanie Weber,1978.0,6.0,Management,04/14/1947,"Washington, DC",Female,Indiana University of Pennsylvania; Medical College of Pennsylvania,Aerospace Engineering,Mechanical Engineering; Mechanical & Aerospace Engineering,Colonel,,3,2985,4,11.7,"STS-60 (Discovery), STS-76 (Atlantis)",,
284,2397,Matthew Williams,1973.0,4.0,Retired,08/06/1939,"Kealakekua, HI",Male,University of California-Berkeley; University of California-Santa Barbara,Engineering Science,Aeronautical Systems,Colonel,US Air Force (Retired),1,3214,2,7.4,STS 51-C (Discovery),,
285,2398,Charles Lyons,2003.0,16.0,Management,08/27/1970,"Clinton, IA",Male,University of Oklahoma; Stanford University,Applied Biology; Mechanical Engineering,Aeronautical Engineering; Aeronautics & Astronautics,Major,US Naval Reserves (Retired),1,1785,9,54.3,Apollo 17,,
286,2399,Melvin Flores,1978.0,12.0,Retired,12/18/1945,"Fresno, CA",Male,MIT,Aeronautical Engineering,Aeronautical Engineering; Aeronautics & Astronautics,Commander,US Air Force (Retired),6,1493,5,24.0,"STS-126 (Endeavor), ISS-49/50 (Soyuz)",,
287,2400,Caroline Holmes,2005.0,19.0,Active,09/29/1966,"Mt. Ayr, IA",Male,US Naval Academy; US Naval Postgraduate School; University of Southern California,Solid Earth Sciences,No Major,Captain,US Air Force (Retired),1,1500,0,0.4,"STS-101 (Atlantis), ISS-13 (Soyuz), ISS-21/22 (Soyuz), ISS-47/48 (Soyuz)",,
288,2401,Rachel Brooks MD,1977.0,6.0,Retired,03/27/1946,"New Rockford, ND",Male,University of Kansas; US Naval Postgraduate School,Physics,Physiology; Medicine; Law,Captain,US Navy (Retired),2,293,4,15.9,"Gemini 11, Apollo 12",,
289,2402,David Russo Jr.,,15.0,Active,01/25/1963,"Belleville, IL",Male,Cornell University; Colorado State University,Biology,Applied Physics,,,0,862,9,59.9,STS 41-C (Challenger),,
290,2403,Shawn Simpson,2007.0,19.0,Retired,03/16/1972,"Ridley Park, PA",Male,US Air Force Academy; Purdue University,Chemical Engineering,Aeronautics & Astronautics,Colonel,US Coast Guard (Retired),3,820,0,1.3,"STS-51 (Discovery), STS-68 (Endeavor), STS-77 (Endeavor), STS-108/111 (Endeavor)",,
291,2404,Cynthia Ward,1989.0,13.0,Retired,02/21/1956,"Detroit, MI",Male,US Air Force Academy; Purdue University,Electrical Engineering,Aerospace Engineering,Colonel,,1,1755,1,2.2,,,
292,2405,Alexis Rose,1990.0,10.0,Deceased,10/20/1953,"St. Paul, MN",Male,DePauw University; Yale University,Electrical Engineering,Electrical Engineering; Physical Sciences,Colonel,US Navy (Retired),1,317,0,0.2,"STS-41 (Discovery), STS-53 (Discovery), STS-65 (Columbia), STS-88 (Endeavor)",,
293,2406,Kyle Gonzales DDS,1981.0,9.0,Deceased,07/04/1941,"Boston, MA",Male,US Naval Academy; University of West Florida,Chemistry,Engineering Management,Lieutenant Colonel,US Navy (Retired),1,1627,9,54.3,"ST 51-J (Atlantis), STS-26 (Discovery), STS-36 (Atlantis), STS-42 (Discovery)",,
294,2407,Melissa Davis,1960.0,2.0,Deceased,05/08/1927,"Akron, OH",Male,US Air Force Academy; Purdue University,Mechanical Engineering,Applied Plasma Physics,Captain,US Air Force (Retired),3,63,1,3.2,"STS-8 (Challenger), STS 51-G (Discovery), STS-32 (Columbia), STS-49 (Endeavor)",,
295,2408,Barbara Vazquez,2007.0,19.0,Retired,04/28/1969,"Augusta, GA",Male,University of Oklahoma; Stanford University,Applied Biology; Mechanical Engineering,Science & Technology Administration,,,1,418,4,19.9,"STS-36 (Atlantis), STS-54 (Endeavor), STS-62 (Columbia), STS-77 (Endeavor)",,
296,2409,Katrina Hensley,1993.0,18.0,Active,04/01/1952,"Syracuse, NY",Male,Purdue University,Chemistry & Biology,Engineering Management,Colonel,US Air Force (Retired),2,2034,5,20.7,ISS-22/23 (Soyuz),,
297,2410,Monica Johnson,1984.0,10.0,Retired,11/24/1947,"Wichita Falls, TX",Male,University of Washington; University of Houston,Mechanical & Aeronautical Engineering,Oceanography,,,1,4026,9,60.2,"STS-112 (Atlantis), STS-121 (Discovery), STS-132 (Atlantis)",,
298,2411,James Elliott,1989.0,16.0,Retired,07/06/1945,"Valparaiso, IN",Male,US Air Force Academy; Golden Gate University,Aeronautical Engineering,Microbial Ecology; Environmental Engineering,,US Marine Corps (Retired),4,1139,0,0.1,"STS-38 (Atlantis), STS-51 (Discovery), STS-105/108 (Discovery/Endeavor)",,
299,2412,Joshua Miller,1968.0,4.0,Retired,07/24/1934,"Belmont, MA",Male,University of Illinois; Stanford University,Engineering,Aeronautical Engineering,Commander,US Army,4,1243,8,46.9,"STS-5 (Columbia), STS 51-B (Challenger)",,
300,2413,Sarah Kim,1970.0,7.0,Deceased,06/19/1938,"Creve Couer, MO",Male,University of Illinois,Aeronautical Engineering,No Major,,,1,789,4,12.8,STS-131 (Discovery),,
301,2414,Michael Brown,1991.0,14.0,Deceased,06/14/1955,"Kealakekua, HI",Male,Carnegie-Mellon University; US Naval Postgraduate School; MIT,Astronautical Engineering,Aeronautical Engineering,Colonel,US Marine Corps (Retired),2,2432,8,44.7,ISS-48/49 (Soyuz),,
302,2415,William Robinson,1972.0,4.0,Retired,05/18/1932,"Wetumka, OK",Male,US Naval Academy; Florida Institute of Technology,Chemical Engineering,Safety Engineering; Industrial Engineering,,US Marine Corps (Retired),5,352,0,0.5,"STS 41-B (Challenger), STS 51-J (Atlantis)",,
303,2416,Amber Lewis,2005.0,18.0,Retired,05/18/1966,"San Diego, CA",Male,US Air Force Academy; University of Washington,Mechanical Engineering,Electrical Engineering,Lieutenant Colonel,US Navy (Retired),5,1060,9,61.9,"STS-92 (Discovery), STS-112 (Atlantis), STS-120 (Discovery)",,
304,2417,Cynthia Bennett,1995.0,14.0,Retired,08/22/1954,"St. Paul, MN",Male,US Naval Academy; US Naval Postgraduate School,Industrial Management,Aviation Systems,,US Navy (Retired),3,1314,0,0.0,"STS-123 (Endeavor), STS-130 (Endeavor)",,
305,2418,Amanda Evans,,7.0,Retired,08/08/1939,"Mobile, AL",Male,US Military Academy; Georgia Institute of Technology; US Army War College,Aerospace Engineering,No Major,Colonel,US Navy (Retired),2,41,0,0.0,STS-6 (Challenger),,
306,2419,Laura Allen,1988.0,9.0,Retired,06/23/1949,"Marianna, FL",Male,US Naval Academy; US Air Force Institute of Technology,Aeronautical Engineering,Chemistry; Medicine,Captain,US Air Force (Retired),1,645,6,35.0,"STS 51-D (Discovery), STS-40 (Columbia), STS-58 (Columbia)",,
307,2420,Sarah Lee,1976.0,12.0,Retired,12/10/1941,"Los Angeles, CA",Male,University of Texas; University of West Florida,,Aerospace Engineering,Rear Admiral,US Army,2,1206,2,5.9,"STS-123 (Endeavor), STS-134 (Endeavor)",,
308,2421,Regina Ferguson,1974.0,7.0,Retired,02/21/1943,"Hereford, TX",Male,University of Texas; California Institute of Technology,,Aeronautical & Astronautical Engineering,Colonel,US Air Force (Retired),4,3066,8,44.2,"STS-9 (Columbia), STS 61-B (Atlantis), STS-28 (Columbia)",,
309,2422,Jesus Leach,2007.0,20.0,Retired,05/05/1974,"Dayton, OH",Male,US Military Academy; Georgia Institute of Technology,Aerospace Engineering,Aerospace Engineering; Strategic Studies,,,1,2366,6,29.8,"STS-73 (Columbia), STS-80 (Columbia), STS-85 (Discovery), STS-96 (Discovery), STS-100 (Endeavor)",,
310,2423,Lucas Foster,1979.0,,Retired,05/16/1941,"Hereford, TX",Male,University of Oklahoma; Stanford University,Aeronautical Engineering,Engineering Science; Aerospace Engineering,Captain,US Navy (Retired),2,247,0,0.0,"STS-126 (Endeavor), STS-132 (Atlantis), STS-133 (Discovery)",,
311,2424,Robin Moreno,2000.0,16.0,Retired,09/07/1963,"Sydney, Australia",Male,City College of New York; Rutgers University,Mathematics,Microbial Ecology; Environmental Engineering,,,5,2360,1,1.4,STS 51-J (Atlantis),,
312,2425,Gloria Harris,1973.0,6.0,Retired,10/26/1938,"Oak Park, IL",Male,University of Idaho; University of Tennessee,Applied Biology; Mechanical Engineering,Aerospace Engineering,Colonel,US Air Force,2,897,10,63.5,"STS-36 (Atlantis), STS-54 (Endeavor), STS-62 (Columbia), STS-77 (Endeavor)",,
