,Unnamed: 0,Name,Year,Group,Status,Birth Date,Birth Place,Gender,Alma Mater,Undergraduate Major,Graduate Major,Military Rank,Military Branch,Space Flights,Space Flight (hr),Space Walks,Space Walks (hr),Missions,Death Date,Death Mission
504,4307,Jamie Young,1971.0,6.0,Retired,07/30/1942,"Cle Elum, WA",Male,Auburn University,Naval Sciences,Nuclear Engineering,,US Air Force,1,4072,7,32.7,"STS-108 (Endeavor), STS-120/122 (Discovery/Atlantis)",11/03/1995,
505,4308,Eileen Hebert,1996.0,13.0,Deceased,09/17/1960,"Eugene, OR",Male,University of Notre Dame,Aeronautical & Astronautical Engineering,Engineering Science; Astronomy,,US Air Force (Retired),4,1232,0,0.0,"STS-36 (Atlantis), STS-54 (Endeavor), STS-62 (Columbia), STS-77 (Endeavor)",,
506,4309,Peter Blackwell,1994.0,13.0,Retired,07/11/1959,"Jersey City, NJ",Male,Case Western Reserve University; Cornell University,Applied Science & Engineering,Electrical Engineering; Aviation Systems,,US Navy (Retired),1,2214,9,58.2,"STS-120 (Discovery), STS-130 (Endeavor)",,
507,4310,Justin Miller,1988.0,17.0,Deceased,03/03/1958,"Alta Vista, VA",Female,US Air Force Academy; Stanford University,Mechanical Engineering,Ocean Engineering,,US Navy (Retired),1,5076,9,54.1,"STS-122 (Atlantis), STS-129 (Atlantis)",,
508,4311,Jacqueline Richardson,1985.0,10.0,Retired,06/04/1957,"Lowell, MA",Male,US Naval Academy; US Naval Postgraduate School,Aerospace Engineering,Mechanical  Engineering,Colonel,US Air Force (Retired),5,1492,0,0.3,STS 51-L (Challenger),,
509,4312,Tina Edwards MD,1975.0,9.0,Active,12/10/1937,"Fresno, CA",Female,Yale University; University of Virginia,Engineering Physics,Physiology; Medicine; Law,,,1,6923,7,36.9,"STS-55 (Columbia), STS-71 (Atlantis), STS-84 (Atlantis), STS-91 (Discovery)",,
510,4313,Joel Huber,2005.0,,Deceased,11/19/1969,"Rochester, NY",Male,Lehigh University; MIT; Rutgers University,Mathematics,Mechanical  Engineering,Commander,US Naval Reserves,4,3129,1,3.3,STS 51-L (Challenger),,
511,4314,Gabriel Jones,1994.0,13.0,Retired,05/26/1961,"Philadelphia, PA",Male,University of Missouri-Rolla,Chemistry & Biology,No Major,Captain,US Army,0,614,3,10.4,"STS-117 (Atlantis), STS-119 (Discovery)",,
512,4315,Melissa Kim,1968.0,,Retired,02/14/1941,"North Hollywood, CA",Male,University of Utah,Engineering,Aeronautical Engineering,,,2,44,1,1.3,"STS-55 (Columbia), STS-63 (Discovery)",,
513,4316,Christopher Aguirre,1998.0,15.0,Active,03/20/1964,"Durango, CO",Male,US Air Force Academy; Troy State University,Chemistry,No Major,Colonel,US Navy,2,3713,3,14.5,"STS-100 (Endeavor), ISS-11 (Soyuz), STS-119 (Discovery)",08/20/1995,
514,4317,Alexis Coleman,1986.0,10.0,Retired,01/28/1943,"Orange, NJ",Male,US Air Force Academy; Purdue University,Electrical Engineering,Physics,Captain,US Air Force (Retired),1,2940,0,0.0,STS-118 (Endeavor),,
515,4318,John Montgomery,1993.0,13.0,Retired,07/12/1954,"Waltham, MA",Female,Framingham State College; Bowie State College,,Aeronautical Engineering,Colonel,US Navy,2,2211,10,65.6,"STS-116 (Discovery), STS-130 (Endeavor)",,
516,4319,Javier Adams,1987.0,10.0,Retired,05/18/1952,"Demarest, NJ",Male,US Naval Academy; US Naval Postgraduate School,,Chemical Engineering,,,5,2887,2,5.1,"STS-7 (Challenger), STS 51-B (Challenger), STS-30 (Atlantis), STS-42 (Discovery), STS-71 (Soyuz/Atlantis)",,Apollo 1
517,4320,Debbie Lopez,1987.0,13.0,Retired,07/07/1945,"San Jose, Costa Rica",Male,US Military Academy; Georgia Institute of Technology,Astronautical Engineering,Cancer Biology,Colonel,US Air Force (Retired),5,869,7,36.5,STS 51-L (Challenger),,
518,4321,Jo Guzman,1966.0,4.0,Retired,02/19/1943,"Demarest, NJ",Male,Stanford University; Cornell University,Aeronautical & Astronautical Engineering,Engineering Management,,,0,280,1,2.7,"STS 61-C (Columbia), STS-34 (Atlantis), STS-46 (Atlantis), STS-60 (Discovery), STS-75 (Columbia), STS-91 (Discovery), STS-111 (Endeavor)",,
519,4322,David Flores,2009.0,20.0,Retired,09/17/1975,"Tallahassee, FL",Male,US Air Force Academy; Purdue University,Aerospace Engineering,Astronomy,,,0,191,10,66.5,STS 51-F (Challenger),,
520,4323,Tyler Jones,1999.0,18.0,Retired,10/26/1964,"Boston, MA",Male,US Naval Academy,,Mechanical & Aerospace Engineering,,,4,2447,7,37.8,"STS-110 (Atlantis), STS-122 (Atlantis)",,
521,4324,Susan Robbins,1978.0,9.0,Management,12/08/1937,"Boston, MA",Male,US Air Force Academy; California Institute of Technology,Aeronautical Engineering,Physics,Commander,US Air Force (Retired),1,15,0,0.0,"STS-96 (Discovery), STS-107 (Columbia)",05/19/1992,
522,4325,Jeremy Stephens,1983.0,8.0,Retired,06/22/1951,"Brooklyn, NY",Male,US Air Force Academy; Purdue University,Geology,Engineering Science,Captain,US Navy (Retired),5,1013,0,0.9,Apollo 13 ,,
523,4326,Chad Whitney,2003.0,19.0,Retired,07/02/1962,"Lowell, MA",Male,US Air Force Academy; Texas A&M University,Biochemistry,No Major,Colonel,US Air Force,3,186,9,61.5,"ISS-6 (Soyuz), STS-126 (Endeavor), ISS-30/31 (Soyuz)",,
524,4327,Susan Becker,1977.0,8.0,Active,03/04/1944,"Sioux Falls, SD",Male,US Naval Academy; West Florida University,Engineering,Computer Science,Colonel,US Air Force (Retired),2,186,0,0.5,STS-89 (Endeavor),,
525,4328,Vickie Berger,2001.0,19.0,Active,09/14/1962,"Ft. Belvoir, VA",Female,MIT,Mathematics,No Major,,,3,480,0,0.0,"STS-7 (Challenger), STS 51-G (Discovery)",,
526,4329,Lisa Taylor,1976.0,7.0,Retired,02/11/1945,"Washington, DC",Male,US Naval Academy; MIT,Mechanical Engineering,Medicine,,,2,4942,5,21.9,"STS-126 (Endeavor), ISS-49/50 (Soyuz)",,
527,4330,Aimee Ward,,11.0,Retired,10/05/1955,"Fayettesville, NC",Male,University of Southern California; US Naval Postgraduate School; Princeton University,Aerospace Engineering,Engineering Science,Lieutenant Colonel,US Army (Retired),1,2143,7,39.2,STS-116 (Discovery),,
528,4331,Edward Leach,1992.0,16.0,Retired,06/23/1955,"Parma, OH",Male,US Naval Academy; US Naval Postgraduate School,Mechanical Engineering,Aeronautics & Astronautics,Captain,US Navy (Retired),3,1280,1,4.2,"Mercury 9, Gemini 5",,
529,4332,Kelly Travis,1982.0,10.0,Retired,10/02/1951,"El Paso, TX",Male,Southern Illinois University-Carbondale; Florida Institute of Technology,Aerospace Engineering,Science & Technology Administration,Colonel,US Navy (Retired),2,1025,6,36.6,"STS-88 (Endeavor), STS-105 (Discovery), STS-117 (Atlantis), STS-128 (Discovery)",,
530,4333,Kelly Wallace,1980.0,12.0,Retired,06/06/1934,"Muskegon, MI",Male,US Naval Academy; MIT,Aerospace Engineering,Aeronautics & Astronautics,Colonel,,1,1429,9,51.9,"STS 61-B (Atlantis), STS-30 (Atlantis)",,
531,4334,Timothy Freeman,1986.0,16.0,Retired,02/08/1949,"Groton, CT",Male,US Naval Academy; West Florida University,,Medicine,,US Air Force (Retired),3,43,0,0.0,STS-116 (Discovery),,
532,4335,Hector Tapia,1974.0,7.0,Retired,01/22/1946,"Adelaide, Australia",Male,Tulane University,Astronautical Engineering,Microbial Ecology; Environmental Engineering,Captain,US Air Force Reserves (Retired),4,1337,7,41.3,"STS-115 (Atlantis), STS-126 (Endeavor)",12/27/1984,
533,4336,Cheryl Kennedy,1963.0,,Deceased,05/26/1928,"Dallas, TX",Male,US Military Academy; Georgia Institute of Technology,Aerospace Engineering,Aeronautical Engineering,Commander,US Navy (Retired),3,341,0,0.0,STS-58 (Columbia),,
534,4337,Miguel Russell,2000.0,18.0,Active,08/19/1971,"San Diego, CA",Female,University of California at Los Angeles,Engineering Science,Biochemistry,,,1,3125,8,43.9,Apollo 15,,
535,4338,Ashley Alvarez,1977.0,12.0,Active,08/25/1944,"Hackensack, NJ",Male,Purdue University; University of Houston-Clear Lake,Military Engineering,No Major,Commander,US Navy (Retired),0,4249,10,66.3,"STS-92 (Discovery), STS-112 (Atlantis), STS-120 (Discovery)",,Apollo 1
536,4339,Alicia Mccann,1991.0,15.0,Retired,10/23/1956,"Indianapolis, IN",Male,US Air Force Academy; Purdue University,Physics,Aerospace Engineering,Captain,US Air Force (Retired),2,1879,6,30.5,"STS-3 (Columbia), STS 51-F (Challenger)",,
537,4340,Katherine Davis,1999.0,13.0,Retired,12/10/1954,"San Diego, CA",Male,US Merchant Marine Academy; University of California-Los Angeles,Mechanical Engineering,No Major,,,2,486,9,60.6,"STS 51-G (Discovery), STS-34 (Atlantis), STS-43 (Atlantis), STS-58 (Columbia), STS-76/79 (Atlantis)",,
538,4341,Latasha Andrade,1964.0,3.0,Retired,04/01/1928,"Bedford, IN",Male,University of North Carolina,Human Biology,Aeronautics,Lieutenant Colonel,,1,1638,0,0.3,"STS-101 (Atlantis), ISS-13 (Soyuz), ISS-21/22 (Soyuz), ISS-47/48 (Soyuz)",,
539,4342,Christopher Bray,2006.0,19.0,Retired,08/12/1969,"Quanah, TX",Male,University College at Cardiff,,Medicine,,US Air Force (Retired),2,5415,7,38.6,"STS-37 (Atlantis), STS-41 (Discovery), STS-52 (Columbia), ISS-01/STS-102 (Soyuz/Discovery)",,
540,4343,Jessica Anderson,,15.0,Retired,06/23/1962,"Murfreesboro, TN",Male,Embry-Riddle University; Georgia Institute of Technology,Physics & Astronomy,Physics,,US Army (Retired),3,337,5,21.5,"Mercury 3, Apollo 14",,
541,4344,Ricardo Doyle,1965.0,7.0,Deceased,01/22/1928,"Greenville, SC",Female,Florida State University; US Naval Postgraduate School,,No Major,,,3,255,9,54.7,,,
542,4345,Andrew Campos,2000.0,15.0,Management,08/25/1966,"Creston, IA",Female,University of Arizona,Engineering,Aeronautics & Astronautics; Instrumentation,,,1,241,0,0.7,"STS-43 (Atlantis), STS-52 (Columbia), STS-68 (Endeavor), STS-81 (Atlantis)",,
543,4346,David Lucas,1973.0,5.0,Deceased,01/12/1936,"Mount Clemens, MI",Male,University of Rochester; California Institute of Technology,Electrical Engineering,Medicine,Colonel,US Air Force Reserves (Retired),2,1317,2,7.3,"STS-56 (Discovery), STS-66 (Atlantis), STS-96 (Discovery), STS-110 (Atlantis)",01/27/1987,
544,4347,Nicole Wilson,1965.0,5.0,Deceased,09/06/1934,"Wetumka, OK",Male,California State University-Fullerton; University of California-Davis,Engineering,No Major,,,1,723,2,6.9,"Gemini 4, Apollo 9",11/04/1992,
545,4348,Elizabeth Jones,2002.0,19.0,Retired,06/19/1965,"Indianapolis, IN",Male,University of Washington,Mathematics & Physics,Mechanical  Engineering,Colonel,,4,1251,0,0.3,STS 51-L (Challenger),,
546,4349,Deborah Baldwin,,5.0,Retired,03/09/1936,"Grand Rapids, MI",Male,US Air Force Academy; Georgia Institute of Technology,Ocean Engineering,Electrical Engineering,Captain,,5,949,0,0.0,"STS 41-B (Challenger), STS 51-L (Challenger)",,
547,4350,Roy Oconnell,1991.0,11.0,Active,12/19/1950,"Columbus, GA",Male,Stanford University,Civil Engineering,No Major,Captain,US Air Force,2,4493,10,63.9,ISS-40/41 (Soyuz),,
548,4351,Sean Hall,1983.0,14.0,Retired,02/03/1949,"Mansfield, OH",Male,US Air Force Academy; Columbia University; University of Texas,Civil Engineering,Engineering; Medicine,Colonel,US Marine Corps (Retired),1,1785,2,4.9,"STS-41 (Discovery), STS-49 (Endeavor)",,
549,4352,Elizabeth Rich,2005.0,19.0,Retired,06/13/1966,"Jersey City, NJ",Male,US Naval Academy; Florida Institute of Technology,Aeronautical Engineering,Mechanical Engineering; Biomedical Engineering,Colonel,US Air Force (Retired),1,3838,8,50.0,"Gemini 3, Gemini 10, Apollo 10, Apollo 16, STS-1 (Columbia), STS-9 (Columbia)",11/05/1994,
550,4353,Michael Hughes,1990.0,12.0,Active,01/18/1962,"North Hollywood, CA",Male,University of Cambridge; MIT,Physics & Astronautical Engineering,Aeronautical Engineering,Commander,US Naval Reserves,1,942,5,25.1,"STS-117 (Atlantis), STS-119 (Discovery), ISS-39/40 (Soyuz)",,
551,4354,Marisa Thomas,1999.0,16.0,Deceased,12/11/1966,"Flint, MI",Male,University of Washington; Creighton University,Mechanical Engineering,Solar Physics,Captain,US Air Force,1,548,0,0.0,"STS-117/120 (Atlantis/Discovery), STS-131 (Discovery)",,
552,4355,James Wallace,1995.0,16.0,Retired,02/09/1954,"Mt. Ayr, IA",Male,Iowa Wesleyan College; Rice University,Mathematics,No Major,Captain,,4,2363,7,37.9,"STS-111/113 (Endeavor), ISS-16 (Soyuz), ISS-50/51 (Soyuz)",,
553,4356,Jeremy Esparza,1988.0,16.0,Active,02/18/1953,"Superior, WI",Male,US Military Academy; University of Michigan,Chemical Engineering,Aerospace Science; Business Administration,,US Navy,4,2612,8,42.1,"Skylab 2, STS-6 (Challenger)",,
554,4357,Kristin Espinoza,1983.0,11.0,Management,04/20/1945,"Chicago, IL",Male,US Naval Academy; George Washington University,Astronomy,Mechanical Engineering,,,1,303,3,8.3,"STS 41-B (Challenger), STS 61-C (Columbia), STS-27 (Atlantis), STS-47 (Endeavor), STS-71 (Atlantis)",,
555,4358,Barbara Turner,1985.0,8.0,Retired,04/28/1944,"Plainfield, NJ",Female,Oregon State University; University of Arizona,Engineering Mechanics,Earth Sciences; Geology,,,4,1457,6,29.7,"STS-109 (Columbia), STS-125 (Atlantis)",,
556,4359,Andrew Calhoun,1989.0,10.0,Retired,02/13/1947,"Hackensack, NJ",Male,Harvey Mudd College; University of Washington,Mathematics,Astronomy,Captain,US Navy (Retired),2,269,1,2.5,STS-118 (Endeavor),,
557,4360,Kristina Lopez,1999.0,17.0,Retired,07/07/1963,"Orange, NJ",Male,Northeastern University; MIT,,Chemistry; Biochemistry; Optometry,,,3,669,1,2.9,STS-73 (Columbia),,
558,4361,Ian Dominguez,2009.0,20.0,Retired,02/12/1976,"Lebanon, MO",Male,Indiana University of Pennsylvania; Medical College of Pennsylvania,Electrical Engineering,Electrical Engineering; Aviation Systems,,US Navy (Retired),4,5672,10,66.1,"STS-44 (Atlantis), STS-53 (Discovery), STS-69 (Endeavor), STS-101 (Atlantis), STS-102/105 (Discovery)",,
559,4362,Beth Mckenzie PhD,2002.0,18.0,Retired,12/17/1958,"Columbus, GA",Male,University of the Pacific; University of California-Santa Barbara,Aeronautical Engineering,No Major,Lieutenant Commander,US Air Force,1,1360,0,0.0,"Gemini 4, Apollo 1",,
560,4363,Jason Frey,1990.0,12.0,Retired,03/01/1952,"San Bernardino, CA",Male,US Air Force Academy; California State University-Fresno,Electrical Engineering,Chemical Engineering,,,4,138,0,0.9,"Gemini 7, Apollo 8",,
561,4364,Michael Carson,2005.0,20.0,Active,10/15/1970,"Watertown, WI",Male,University of Southern California; US Naval Postgraduate School,Aeronautical Engineering,Physics; Astrogeophysics,,,0,929,7,39.7,STS-128 (Discovery),04/29/1986,
562,4365,Robyn Ortiz,1996.0,17.0,Retired,06/25/1970,"Laurinburg, NC",Male,University of California-Berkeley; University of Houston,Aeronautical Engineering,Meteorology,,US Navy (Retired),5,1668,1,1.4,"STS-57 (Endeavor), STS-63 (Discovery), STS-83 (Columbia), STS-94 (Columbia), STS-99 (Endeavor)",,
563,4366,Leah Hall,1974.0,11.0,Retired,02/18/1947,"Savannah, GA",Male,Purdue University; University of Southern California,Mathematics,Mechanical Engineering,Colonel,US Air Force,0,3093,8,43.1,"STS-90 (Columbia), STS-130 (Endeavor)",,
564,4367,Savannah Murray,1999.0,19.0,Retired,04/22/1955,"Beaufort, NC",Female,US Naval Academy; Florida Institute of Technology,Naval Sciences,Computer Science,Colonel,US Air Force (Retired),1,2232,2,4.1,STS-73 (Columbia),03/04/1999,
565,4368,Sarah Dixon,1985.0,,Deceased,02/25/1945,"New York, NY",Male,California Institute of Technology,Mechanical Engineering,Aerospace Engineering,Colonel,,2,592,4,17.7,"STS-83 (Columbia), STS-94 (Columbia)",,
566,4369,Barbara Miller,1981.0,8.0,Retired,05/25/1949,Hong Kong,Male,Purdue University; University of Southern California,Aeronautical Engineering,Aerospace Engineering,Colonel,,1,744,0,0.3,,,
567,4370,Sandy Johnson,1965.0,3.0,Deceased,01/03/1931,"LaCrosse, WI",Male,Georgia Institute of Technology,Engineering Science,Electrical Engineering,,,3,1764,5,26.8,"Gemini 3, Gemini 10, Apollo 10, Apollo 16, STS-1 (Columbia), STS-9 (Columbia)",,
568,4371,Maria Liu,2006.0,18.0,Retired,01/20/1969,"Wheeler, TX",Male,MIT,Physics,Physics,Colonel,US Air Force (Retired),4,3308,10,67.0,STS-78 (Columbia),,
569,4372,Ashley Palmer,1986.0,10.0,Retired,11/24/1950,"Frankfurt, West Germany",Male,Purdue University,Physics,No Major,Captain,US Navy,4,1243,4,16.8,"STS 41-B (Challenger), STS 51-L (Challenger)",,
570,4373,John Lewis MD,1988.0,15.0,Deceased,11/22/1954,"Jiangxi, China",Male,Pennsylvania State University; US Naval Postgraduate School,Earth & Planetary Science,Biometeorology,,US Air Force (Retired),5,304,2,5.1,"STS-66 (Atlantis), STS-82 (Discovery), STS-97 (Endeavor), STS-115 (Discovery)",,
571,4374,John Carroll,1982.0,9.0,Retired,07/30/1949,"Fresno, CA",Male,US Naval Academy; Florida State Institute of Technology,Physics & Engineering,Aeronautical Engineering,Major,US Marine Corps,1,7663,10,65.4,STS-34 (Atlantis),10/25/2001,
572,4375,Joshua Price,1977.0,8.0,Retired,10/02/1949,"Sacramento, CA",Male,Purdue University; US Naval Postgraduate School,Mechanical Engineering,No Major,,US Navy (Retired),2,507,1,3.4,"STS-59 (Endeavor), STS-68 (Endeavor), STS-80 (Columbia), STS-98 (Atlantis)",09/16/1995,
573,4376,James Spencer,2003.0,18.0,Retired,09/06/1967,"Orange, CA",Male,Vanderbilt University; University of Pennsylvania,Aeronautical & Astronautical Engineering,Electrical Engineering,,US Marine Corps (Retired),2,5883,7,34.3,"STS-128/129 (Discovery/Atlantis), STS-133 (Discovery)",,
574,4377,Carolyn West,2000.0,16.0,Retired,11/09/1968,"Brooklyn, NY",Male,US Naval Academy; Florida State Institute of Technology,Physics,Science & Technology Administration,,US Army (Retired),3,3355,9,51.8,"STS 51-G (Discovery), STS 61-A (Challenger), STS-37 (Atlantis), STS-55 (Columbia)",,
575,4378,Katrina Walker,1980.0,8.0,Management,02/07/1937,"Hackensack, NJ",Male,Whitman College,Mathematical & Electrical Science,Physics,Commander,US Air Force (Retired),4,233,1,3.8,ISS-37/38 (Soyuz),,
576,4379,Grace Gregory,1997.0,17.0,Retired,12/25/1962,"Haversford, PA",Male,Stanford University,Physics,No Major,Rear Admiral,US Naval Reserves (Retired),3,203,5,22.1,Skylab 4,,
577,4380,Brian Morales,1983.0,16.0,Retired,03/28/1950,"Watertown, WI",Male,University of Washington,Astronautical Engineering,Astronomy,,,1,1659,9,58.9,ISS-37/38 (Soyuz),,
578,4381,Emily Melton,1998.0,18.0,Retired,04/11/1957,"Cleveland, OH",Male,University of New Hampshire; Ohio State University; Harvard University,Mechanical & Aeronautical Engineering,Physiology; Medicine; Law,Brigadier General,,5,397,2,6.8,,05/01/1997,
579,4382,Janice Carr,1972.0,4.0,Retired,01/28/1942,"Springfield, MA",Male,Hastings College; Iowa State University,Physics,Aerospace Engineering,Rear Admiral,US Navy,3,530,1,1.2,,,
580,4383,Karen Alvarado,1992.0,13.0,Retired,10/02/1959,"Palo Alto, CA",Male,University of Oklahoma; Stanford University,Aeronautical Engineering,Computer Science; Space Systems Operations,,,3,941,0,0.0,"STS-117 (Atlantis), STS-128 (Discovery)",12/29/1998,
581,4384,Austin Daniel,1978.0,,Active,03/13/1958,"New Rockford, ND",Female,US Air Force Academy; Old Dominion University,Physics,Medicine,Colonel,US Air Force (Retired),5,4327,2,8.2,STS-110 (Atlantis),,
582,4385,Rhonda Cooper,1987.0,13.0,Retired,12/23/1952,"West Point, NY",Female,Harvard University; MIT,Aeronautical & Astronautical Engineering,Aerospace Engineering,Lieutenant Commander,US Air Force (Retired),2,1728,9,61.0,,,
583,4386,Julia Ortega,,10.0,Retired,02/03/1947,"Fresno, CA",Male,Syracuse University; Marietta College; University of California-Los Angeles; University of Kentucky; University of Houston; Columbia University,Mathematical & Electrical Science,Engineering,Major,US Navy,1,54,0,0.9,"STS-7 (Challenger), STS 41-G (Challenger)",,
584,4387,John Hughes,,16.0,Retired,01/08/1958,"Washington, DC",Male,Drexel University; US Naval Postgraduate School,Electrical Science,Aeronautics & Astronautics,,,2,975,0,0.0,"STS-91 (Discovery), STS-99 (Endeavor), STS-123 (Endeavor), STS-108 (Endeavor)",,STS 51-L (Challenger)
585,4388,Jennifer King,2006.0,20.0,Active,05/11/1966,"Creston, IA",Male,US Naval Academy; University of Southern California; University of North Carolina; Wayne State University,,Oceanography,,,2,599,0,0.1,"STS-72 (Endeavor), STS-81 (Atlantis), STS-97 (Endeavor), STS-115 (Atlantis)",,
586,4389,Alexis Davis,1970.0,,Deceased,03/25/1939,"San Antonio, TX",Male,Princeton University,Aerospace Engineering,Medicine,,,1,1331,3,12.4,,,
587,4390,Rachel Ferguson,1993.0,13.0,Management,06/25/1951,"Lake City, SC",Male,University of Rochester; California Institute of Technology,Mechanical Engineering,Aeronautics & Astronautics; Instrumentation,Colonel,US Army (Retired),0,974,0,0.1,"STS-39 (Discovery), STS-54 (Endeavor), STS-66 (Atlantis)",,
588,4391,David Olson,1990.0,14.0,Retired,03/21/1959,"Jamestown, TN",Male,Purdue University; Queen’s University-Canada,Physics,No Major,Commander,US Navy,1,1564,7,41.1,"STS-9 (Columbia), STS-45 (Atlantis)",,
589,4392,Mr. Justin Miller,1987.0,11.0,Retired,11/19/1950,"Bar Harbor, ME",Male,Purdue University,Physics,Aviation Systems,,,4,2805,1,1.6,"STS-55 (Columbia), STS-71 (Atlantis), STS-84 (Atlantis), STS-91 (Discovery)",,
590,4393,Karen Hall,1965.0,3.0,Retired,11/29/1940,"Chicago, IL",Female,University of Michigan,,Physical Science,,,1,4240,6,28.1,"STS 51-C (Discovery), STS-31 (Discovery), STS-46 (Atlantis)",,
591,4394,Chad Brown MD,1999.0,16.0,Active,03/06/1970,"Houston, TX",Female,University of California-Los Angeles; University of California-San Diego,Solid Earth Sciences,No Major,,US Air Force (Retired),3,4102,9,51.2,ISS-24/25 (Soyuz),,
592,4395,Dawn Trevino,1993.0,15.0,Retired,04/07/1963,"Washington, DC",Female,Purdue University; US Naval Postgraduate School,Mechanical Engineering,Engineering Management,Colonel,US Air Force,4,751,4,18.9,"STS-117/120 (Atlantis/Discovery), STS-131 (Discovery)",,
593,4396,Sydney King,2004.0,20.0,Active,09/09/1962,"Chanute Air Force Base, IL",Male,US Naval Academy; Harvard University,Electrical Engineering,Polymer Science & Engineering,Lieutenant Commander,US Marine Corps,1,477,3,11.7,"STS-67 (Endeavor), STS-81 (Atlantis), STS-103 (Discovery), STS-125 (Atlantis), STS-109 (Columbia)",,
594,4397,Christina Owen,1976.0,7.0,Active,07/30/1945,"Biloxi, MS",Male,Kent State University; John Carroll University,Physics,Materials Science,Colonel,,1,514,6,34.2,"STS-68 (Endeavor), STS-79 (Atlantis), STS-89 (Endeavor), STS-106 (Atlantis)",,
595,4398,Matthew Wood,1970.0,7.0,Retired,11/13/1938,"Fresno, CA",Male,US Naval Academy; University of Tennessee,,Applied Plasma Physics,,,5,131,3,10.7,"STS-83 (Columbia), STS-94 (Columbia)",,
596,4399,Mark Olson,1984.0,9.0,Retired,07/04/1949,"San Antonio, TX",Male,College of William & Mary; Eastern Virginia Medical School,Mechanical Engineering,No Major,,US Air Force (Retired),1,684,0,0.0,"STS-89 (Endeavor), STS-107 (Columbia)",,
597,4400,Robert Warner,,19.0,Active,01/05/1968,"Farmington, CT",Male,US Air Force Academy; Texas A&M University,Mathematics & Physics,Chemistry,Captain,,5,8104,10,62.6,"STS 51-D (Discovery), STS-34 (Atlantis)",,
598,4401,William Humphrey,,18.0,Deceased,06/16/1964,"Pittsburgh, PA",Male,University of Minnesota,Mathematics,Aeronautical Engineering; National Security & Strategic Studies,,US Navy,5,386,1,4.6,"STS-123 (Endeavor), STS-134 (Endeavor)",,
599,4402,Christopher Dunlap,1986.0,13.0,Retired,08/17/1950,"Jefferson, IA",Male,US Coast Guard Academy; West Florida University,Aeronautical Engineering,No Major,Colonel,,3,895,5,24.4,"STS-84 (Atlantis), STS-106 (Atlantis), ISS-07 (Soyuz)",,
600,4403,Brandon Clark,1995.0,12.0,Retired,03/13/1964,"Little Rock, AR",Male,University of Utah,Aeronautical Engineering,Aeronautics; Aerospace Engineering,Captain,US Navy,1,5072,9,58.8,"STS 51-D (Discovery), STS-34 (Atlantis)",,
601,4404,Richard Harris,1965.0,4.0,Management,07/07/1929,"Bar Harbor, ME",Male,Cornell University; Stanford University,Animal Science,Systems Engineering; Physical Science (Space Science),Commander,US Air Force,1,1057,0,0.5,"Apollo 16, STS-4 (Columbia), STS 51-C (Discovery)",,Apollo 1
602,4405,Benjamin Robinson,,11.0,Retired,11/05/1952,"Ridley Park, PA",Male,Florida State University; University of Texas,Naval Sciences,No Major,Captain,US Navy (Retired),4,466,2,5.4,STS-121 (Discovery),,
603,4406,Lisa Cherry,1965.0,4.0,Retired,08/23/1933,"Chanute Air Force Base, IL",Male,University of Kansas; University of California,Geosciences,No Major,,,4,400,0,0.2,STS-121 (Discovery),,
604,4407,Samantha Brock,1986.0,8.0,Retired,10/19/1949,"Oak Park, IL",Male,US Military Academy; Georgia Institute of Technology,Geology,Aeronautics & Astronautics,Colonel,US Air Force (Retired),4,500,7,38.5,"STS-117/120 (Atlantis/Discovery), STS-131 (Discovery)",,
605,4408,Kylie Moyer,1962.0,4.0,Deceased,01/20/1928,"Creve Couer, MO",Male,University of Colorado; University of California Los Angeles,Military Science,Aeronautical & Astronautical Engineering,Captain,US Navy (Retired),1,1975,8,42.3,STS-125 (Atlantis),,
606,4409,Alexandra Lopez,1983.0,,Management,06/04/1951,"Beaumont, TX",Male,US Naval Academy,Zoology,Aeronautical Engineering,,,4,821,1,2.8,Apollo 7,,
607,4410,Ian Miranda,1976.0,6.0,Retired,05/30/1947,"Chattanooga, TN",Male,University of Missouri-Rolla; Georgia Institute of Technology,Mathematics & Physics,Aerospace Engineering,Captain,US Navy (Retired),1,1862,6,30.8,"STS-33 (Discovery), STS-49 (Endeavor), STS-61 (Endeavor), STS-73 (Columbia)",,
608,4411,Kerry Obrien,2007.0,20.0,Active,11/10/1973,"Weatherford, OK",Female,MIT,Naval Sciences,Mechanical  Engineering,Colonel,,1,3383,7,41.6,"STS 51-A (Discovery), STS-30 (Atlantis), STS-53 (Discovery), STS-69 (Endeavor)",,
609,4412,Anthony Tucker,1972.0,10.0,Retired,10/16/1934,"Charlotte, NC",Male,US Air Force Academy; MIT,Astronomy,No Major,Colonel,,2,313,5,18.3,"ISS-19/20 (Soyuz), STS-133 (Discovery)",,
610,4413,Andrea Garcia,,9.0,Retired,11/14/1953,"Cooperstown, NY",Male,Stanford University,Mechanical Engineering,Aeronautical Engineering,Colonel,US Air Force (Retired),3,864,0,0.6,Skylab 4,02/22/2002,
611,4414,Tammy Walker,1963.0,5.0,Deceased,05/07/1929,"Columbus, OH",Male,US Naval Academy,Applied Mathematics,Aeronautical Engineering,,,3,478,0,0.0,STS-116 (Discovery),,
612,4415,Jacob Tucker,1997.0,14.0,Retired,01/14/1959,"Ft. Huachuca, AZ",Male,College of William & Mary; Eastern Virginia Medical School,Electrical Engineering,Astronautics,Colonel,US Air Force Reserves,2,178,1,1.4,,,
