,Unnamed: 0,Name,Year,Group,Status,Birth Date,Birth Place,Gender,Alma Mater,Undergraduate Major,Graduate Major,Military Rank,Military Branch,Space Flights,Space Flight (hr),Space Walks,Space Walks (hr),Missions,Death Date,Death Mission
446,9902,Erin Russell,1963.0,2.0,Retired,03/17/1931,"Brooklyn, NY",Male,Vanderbilt University; University of Pennsylvania,Aerospace Engineering,Ocean Engineering,Colonel,US Air Force,2,537,5,19.2,Apollo 15,,
447,9903,Julie Myers,1982.0,7.0,Active,10/15/1947,"Cleveland, OH",Male,University of Kansas,Chemical Engineering,Aerospace Science; Political Science,Colonel,,2,1212,6,25.7,"STS-96 (Discovery), STS-107 (Columbia)",06/10/1999,
448,9904,Jessica Johnson,1993.0,,Deceased,11/03/1958,"Del Norte, CO",Female,US Naval Academy,Engineering Mechanics,Astronautical Engineering,,,0,2845,5,21.5,"STS-66 (Atlantis), STS-86 (Atlantis), STS-95 (Discovery), STS-100 (Endeavor), STS-120 (Discovery)",03/06/1995,
449,9905,Alison Smith,1967.0,5.0,Management,12/14/1933,"Albany, NY",Male,US Naval Academy; University of Southern California,Aeronautical Engineering,Physics,Commander,US Air Force,3,5,0,0.2,"STS-47 (Endeavor), STS-66 (Atlantis), STS-77 (Endeavor), STS-85 (Discovery), STS-95 (Discovery), STS-103 (Discovery)",,
450,9906,Blake Smith,1980.0,11.0,Retired,07/08/1942,"Macon, GA",Male,Purdue University; Queen’s University-Canada,Engineering Physics,Astronautics,Captain,US Air Force (Retired),0,417,5,23.1,"STS 28 (Columbia), STS-48 (Discovery)",,
451,9907,Alicia Taylor,1991.0,,Retired,03/11/1953,"Viroqua, WI",Female,Muskingum College,Physics & Astronomy,No Major,Colonel,US Navy (Retired),1,1162,0,0.0,"STS 51-J (Atlantis), STS-30 (Atlantis), STS-42 (Discovery), STS-57 (Endeavor)",,
452,9908,Brian Welch,,,Active,01/05/1963,"Atlanta, GA",Male,State University of New York-Buffalo; Cornell University; University of Texas,Civil Engineering,Mechanical  Engineering,Colonel,US Navy (Retired),3,2058,9,60.1,"STS-38 (Atlantis), STS-51 (Discovery), STS-105/108 (Discovery/Endeavor)",05/11/1994,
453,9909,Kristie Howell,2002.0,18.0,Active,08/16/1962,"Cocoa Beach, FL",Male,Purdue University,Civil Engineering,Physics,Captain,,2,3521,3,10.6,"STS-37 (Atlantis), STS-59 (Endeavor), STS-76 (Atlantis), STS-108 (Endeavor)",,
454,9910,Wendy Lewis,1988.0,16.0,Retired,08/25/1960,"Charleston, SC",Female,Colorado State University; Utah State University,Physics,Physics,Colonel,,1,1086,0,0.1,"STS-118 (Endeavor), ISS-23/24 (Soyuz)",,
455,9911,Adam Guzman,1999.0,17.0,Retired,06/29/1961,"Cooperstown, NY",Male,Wellesley College; MIT,Aeronautics & Astronautics,Aerospace Engineering; Electrical Engineering,Colonel,,2,98,1,2.5,"STS-109 (Columbia), STS-125 (Atlantis)",,
456,9912,Tricia Lopez MD,1987.0,11.0,Retired,08/14/1961,"Mobile, AL",Male,University of Sydney; MIT,Accounting,Chemistry,Colonel,US Army (Retired),4,793,1,0.9,"STS-83 (Columbia), STS-94 (Columbia)",,
457,9913,Cynthia Klein,1965.0,3.0,Deceased,09/27/1935,"New York, NY",Male,State University of New York at Buffalo; Northeastern University,Engineering,Law,,,3,57,0,0.0,"STS-90 (Columbia), STS-106 (Atlantis), STS-109 (Columbia), STS-125 (Atlantis)",,
458,9914,Desiree Vazquez,2001.0,,Retired,07/22/1970,"Fayetteville, AR",Female,US Air Force Academy,Chemistry; Physiological Optics,Bioengineering,,US Army (Retired),4,2449,0,0.8,"STS-73 (Columbia), STS-92 (Discovery), STS-113 (Endeavor), ISS-14 (Soyuz)",,
459,9915,Heather Smith,1982.0,11.0,Management,05/11/1948,"Chicago, IL",Male,University of Arizona; University of Central Florida,Astronautical Engineering,Aerospace Engineering,Colonel,,4,181,0,0.0,"Gemini 10, Apollo 11",,
460,9916,Katherine Dennis,1992.0,13.0,Retired,01/07/1965,"Muskegon, MI",Male,Stanford University; University of California-Berkeley; Rice University,Electrical Engineering,Applied Plasma Physics,Colonel,US Air Force,1,1629,4,14.7,Apollo 9,03/05/2001,
461,9917,Dr. Matthew Peterson,1972.0,9.0,Retired,11/14/1942,"Baltimore, MD",Male,University of North Carolina at Chapel Hill; Duke University,Engineering Science,No Major,Colonel,US Marine Corps (Retired),4,162,5,24.2,"STS 51-l (Discovery), STS-26 (Discovery), STS-38 (Atlantis), STS-61 (Endeavor)",09/10/1988,
462,9918,Wayne Walker,1960.0,3.0,Management,03/03/1925,"Inglewood, CA",Male,US Military Academy; MIT,Mechanical Engineering,Aerospace Engineering,Colonel,,2,607,0,0.4,STS 51-F (Challenger),,
463,9919,Francis Patterson,1982.0,9.0,Retired,10/01/1948,"Springfield, MA",Female,Purdue University,Civil Engineering,Geophysics; Seismology,Colonel,US Air Force (Retired),2,90,1,1.5,"STS-47 (Endeavor), STS-66 (Atlantis), STS-77 (Endeavor), STS-85 (Discovery), STS-95 (Discovery), STS-103 (Discovery)",,
464,9920,Seth Nichols,1994.0,16.0,Management,08/05/1952,"Cape Girardeau, MO",Female,US Air Force Academy; California Institute of Technology,Solid Earth Sciences,Applied Science,Commander,US Navy,1,132,5,17.0,STS-33 (Discovery),,
465,9921,Melissa Nelson,1985.0,16.0,Management,02/18/1942,"Manchester, NH",Male,US Naval Academy; MIT,Mathematics & Physics,Aeronautical Engineering,Colonel,US Navy (Retired),1,152,4,16.2,"STS-61C (Columbia), STS-31 (Discovery), STS-45 (Atlantis), STS-60 (Discovery)",,
466,9922,Lisa Moore,,13.0,Retired,04/01/1952,"Montgomery, AL",Male,Punjab Engineering College; University of Texas-Arlington; University of Colorado,,Systems Management,,US Navy (Retired),4,3262,9,54.8,STS-118 (Endeavor),,
467,9923,John Gonzalez,1982.0,11.0,Retired,03/11/1953,"Arlington, VA",Male,Colorado State University; Utah State University,Physics,No Major,,,2,2424,3,9.2,STS-119 (Discovery),,
468,9924,Olivia Williams,,19.0,Retired,02/07/1971,"Baltimore, MD",Male,US Naval Academy; University of Michigan,Biology,Earth Sciences; Geology,Colonel,US Navy,3,2649,9,56.5,Apollo 7,,
469,9925,Kellie Hobbs,,10.0,Retired,09/15/1942,"Akron, OH",Male,Washington University; California Institute of Technology,Aerospace Engineering,No Major,Colonel,US Navy,1,1492,3,13.7,"STS-58 (Columbia), STS-76 (Atlantis), STS-90 (Columbia)",,
470,9926,Laura Reed,1995.0,14.0,Retired,12/15/1969,"Dayton, OH",Male,US Naval Academy; MIT,Mathematics & Physics,No Major,,,2,5552,10,66.9,"STS-44 (Atlantis), STS-55 (Columbia), STS-70 (Discovery), STS-78 (Columbia)",,
471,9927,Michelle Arias,1998.0,16.0,Retired,06/14/1961,"Rock Island, IL",Male,US Naval Academy; George Washington University,Mechanical Engineering,Physics,Colonel,US Navy (Retired),1,1710,0,0.4,"STS 51-C (Discovery), STS-31 (Discovery), STS-46 (Atlantis)",,
472,9928,Jessica Hughes,1990.0,12.0,Retired,08/22/1953,"Flint, MI",Male,US Naval Academy; University of Southern California,Physics,Medicine,,US Navy (Retired),2,1688,8,50.9,"STS-96 (Discovery), STS-107 (Columbia)",08/12/1990,
473,9929,James Skinner,1979.0,11.0,Deceased,01/27/1942,"Bedford, IN",Male,US Air Force Academy; Columbia University; Troy State University,Education,Aerospace Engineering; Business Administration,Captain,US Navy (Retired),1,369,1,1.9,"STS-2 (Columbia), STS-8 (Challenger)",,
474,9930,Danny Williams,1997.0,15.0,Retired,03/07/1955,"Norwalk, CT",Female,University of Notre Dame,Human Biology,Mechanical Engineering; Biomedical Engineering,,US Army (Retired),4,1681,5,20.8,"STS-45 (Atlantis), STS-57 (Endeavor), STS-72 (Endeavor), STS-92 (Discovery)",,
475,9931,Andrew Olson,2007.0,19.0,Retired,06/11/1970,"Arcadia, CA",Male,Auburn University,Education,No Major,Colonel,US Air Force Reserves (Retired),3,5378,1,2.3,"STS-65 (Columbia), STS-74 (Atlantis), STS-83 (Columbia), STS-94 (Columbia), STS-101 (Atlantis)",12/19/1990,
476,9932,Kristin Coleman,1998.0,17.0,Active,09/12/1966,"Cordova, AL",Female,MIT; University of Chicago,Aeronautical & Astronautical Engineering,Electrical Engineering,Colonel,,7,2601,3,10.7,"STS-54 (Endeavor), STS-64 (Discovery), STS-78 (Columbia), STS-101 (Atlantis), STS-102/105 (Discovery)",08/22/1997,
477,9933,Heather Wade,2009.0,20.0,Active,12/27/1975,"Lake Charles, LA",Female,Air Force Institute of Technology,Aerospace Engineering,Medicine,,US Navy (Retired),0,7347,8,50.5,ISS-44/45 (Soyuz),,
478,9934,Nicholas Henderson,1965.0,,Deceased,03/03/1940,"Bedford, IN",Male,University of Illinois; California State University-Fresno,Astronautical Engineering,Geology; Geophysics,Captain,US Air Force (Retired),3,2059,8,49.5,"STS-72 (Endeavor), STS-87 (Columbia)",,
479,9935,Janice Williams,2004.0,18.0,Retired,02/25/1962,"Ancon, Panama",Male,University of California-Santa Cruz; Dalhousie University,Aerospace Engineering,No Major,Captain,,4,970,7,36.3,"STS-66 (Atlantis), STS-86 (Atlantis), STS-95 (Discovery), STS-100 (Endeavor), STS-120 (Discovery)",12/07/1985,
480,9936,Derek Jones,1959.0,2.0,Retired,07/18/1921,"Boston, MA",Male,Harvard University; MIT,Biology,No Major,,,1,1136,2,7.1,"STS 51-l (Discovery), STS-26 (Discovery), STS-38 (Atlantis), STS-61 (Endeavor)",,
481,9937,Chad Smith,1965.0,3.0,Retired,02/09/1932,"Arcadia, CA",Male,Hastings College; Iowa State University,Geology,Aeronautical & Astronautical Engineering,Colonel,US Air Force (Retired),2,59,4,19.0,STS-78 (Columbia),11/03/2000,
482,9938,April Brown,1976.0,8.0,Retired,09/27/1950,"Creve Couer, MO",Male,Tufts University; MIT,Chemistry,International Relations; Aerospace Engineering; Astronautical Engineering,Lieutenant General,US Navy (Retired),4,41,0,0.0,,,
483,9939,Diana Phillips,,8.0,Deceased,10/14/1949,"Charlotte, NC",Male,California Institute of Technology,Electrical Engineering,Business Management; Space Systems,Captain,US Navy,3,1101,3,9.3,"ISS-6 (Soyuz), STS-126 (Endeavor), ISS-30/31 (Soyuz)",02/26/1981,STS-107 (Columbia)
484,9940,Catherine Mccarthy DVM,1961.0,3.0,Deceased,11/01/1931,"Ridley Park, PA",Male,University of Rochester; California Institute of Technology,Mathematics & Physics,Physics,Colonel,US Navy,0,43,6,25.6,"STS-126 (Endeavor), STS-133 (Discovery)",,
485,9941,Richard Hutchinson,1988.0,12.0,Active,01/24/1953,"San Diego, CA",Male,Davidson College; University of Virginia; Wake Forest University; University of Texas Medical Branch-Galveston,Physics,Chemistry; Medicine,Colonel,US Air Force (Retired),4,2444,1,2.2,"STS-48 (Discovery), STS-60 (Discovery)",,
486,9942,Stacey Rivera,1967.0,5.0,Retired,05/25/1936,"Scranton, PA",Male,MIT,Industrial Engineering,Aeronautical Engineering,Colonel,US Navy,4,139,2,4.3,"STS-30 (Atlantis), STS-47 (Endeavor), STS-64 (Discovery), STS-82 (Discovery)",,
487,9943,Erica Salas,1984.0,11.0,Retired,11/13/1958,"Ottawa, KS",Male,University of Texas; California Institute of Technology,Mechanical Engineering,No Major,Lieutenant General,,4,945,0,0.0,"STS-84 (Atlantis), STS-97 (Endeavor)",,
488,9944,Lynn Smith,1965.0,3.0,Retired,09/12/1932,"Dayton, OH",Male,California State University-Fullerton; University of California-Davis,Aerospace Engineering,Aerospace Engineering,,,1,423,9,59.8,,,
489,9945,Mario Ewing,1989.0,14.0,Retired,03/29/1957,"Falls Church, VA",Male,University of Utah,Mechanical Engineering,Astronautical Engineering,Lieutenant Colonel,US Air Force (Retired),4,16,1,2.7,"STS-110 (Atlantis), STS-122 (Atlantis)",,
490,9946,Jorge Terrell,2000.0,17.0,Active,03/28/1963,"Gary, IN",Female,The Citadel; University of Tennessee-Knoxville,Physics & Astronomy,Mechanical  Engineering,Captain,US Air Force,4,1577,3,9.6,,,
491,9947,Kristina Morse,1994.0,16.0,Retired,01/01/1962,"Amarillo, TX",Male,US Naval Academy; US Naval Postgraduate School,Mechanical Engineering,Aeronautical Engineering,Commander,US Air Force Reserves,3,2692,10,63.5,"STS-44 (Atlantis), STS-54 (Endeavor), STS-77 (Endeavor)",,
492,9948,Randall Parker,1994.0,17.0,Retired,04/28/1958,"Beaumont, TX",Male,US Air Force Academy; Columbia University; University of Texas,Physics,Atmospheric Physics,,US Army (Retired),5,214,0,0.0,"STS 51-D (Discovery), STS-35 (Columbia), STS-46 (Atlantis), STS-61 (Endeavor), STS-75 (Columbia)",,
493,9949,Kirk Price,1972.0,8.0,Deceased,03/02/1936,"Yonkers, NY",Male,Georgia Institute of Technology; US Naval Postgraduate School,Philosophy,Physics; Electrical Engineering,Colonel,US Air Force (Retired),4,979,1,1.9,"STS-73 (Columbia), STS-80 (Columbia), STS-85 (Discovery), STS-96 (Discovery), STS-100 (Endeavor)",,
494,9950,Lawrence Baker,1998.0,17.0,Retired,06/17/1964,"Norfolk, VA",Male,University of Adelaide,Engineering,Aerospace Engineering,Colonel,US Air Force (Retired),3,2198,9,60.5,"STS-7 (Challenger), STS 51-B (Challenger), STS-30 (Atlantis), STS-42 (Discovery), STS-71 (Soyuz/Atlantis)",04/30/1995,
495,9951,Maria Bentley,1999.0,14.0,Management,03/19/1967,"Boston, MA",Male,Dartmouth College; Rice University,Electrical Engineering,Operations Research; Space Systems Management,Colonel,US Marine Corps (Retired),3,1739,8,45.1,"STS-78 (Columbia), STS-90 (Columbia), STS-109 (Columbia), STS-123 (Endeavor)",,
496,9952,Bryan Craig,2004.0,,Active,01/24/1973,"Omaha, NE",Male,US Air Force Academy,Chemical Engineering,No Major,,,4,3130,2,6.1,STS-129 (Atlantis),,
497,9953,Lisa Wolfe,1982.0,7.0,Retired,11/17/1954,"North Yorkshire, England",Male,US Military Academy; University of Arizona,Mechanical Engineering,Aeronautical Engineering,Colonel,US Navy (Retired),1,2014,4,19.1,"STS-127/128 (Endeavor/Discovery), ISS-46/47 (Soyuz)",,
498,9954,Elizabeth Powell,2001.0,18.0,Active,08/25/1963,"Bedford, IN",Female,US Air Force Academy; US Air Force Institute of Technology,,Mechanical Engineering; Electrical Engineering,Captain,US Air Force,1,2658,2,6.2,"Mercury 3, Apollo 14",,
499,9955,Carolyn Hill,1998.0,17.0,Active,07/13/1958,"Hartford, CT",Male,US Air Force Academy; MIT,Music,No Major,Colonel,,2,3360,7,38.8,"STS-48 (Discovery), STS-60 (Discovery)",,
500,9956,Daniel Mcconnell,1975.0,10.0,Active,07/07/1945,"Cleveland, OH",Male,University of California-Berkeley; University of California-Santa Barbara,Chemical Engineering,Aeronautical Engineering,Lieutenant Commander,US Navy (Retired),2,3162,10,65.0,"STS 41-D (Discovery), STS-27 (Atlantis), STS-36 (Atlantis)",,
501,9957,Jessica King,1986.0,14.0,Deceased,10/30/1950,"Mt. Ayr, IA",Female,University of Kansas; University of California,Mathematics,Aerospace Engineering,Captain,US Navy (Retired),2,7063,8,44.9,"Gemini 3, Gemini 10, Apollo 10, Apollo 16, STS-1 (Columbia), STS-9 (Columbia)",,
502,9958,Angela Saunders,2009.0,19.0,Retired,05/22/1972,"Plainfield, NJ",Male,US Air Force Academy; Ohio State University; University of Colorado,Aeronautical Engineering,No Major,,US Navy (Retired),2,2987,7,34.2,"STS-120 (Discovery), ISS-24/25 (Soyuz)",01/16/1990,
503,9959,Cameron Wilson,1987.0,12.0,Deceased,11/19/1947,"Mount Clemens, MI",Male,University of Colorado; US Naval Postgraduate School,Applied Mathematics,Physics,,,2,625,1,2.6,STS-110 (Atlantis),,
504,9960,Larry Dean,1987.0,10.0,Retired,12/25/1959,"Gary, IN",Male,Cornell University; US Naval Postgraduate School,Chemical Engineering,Mechanical  Engineering,Colonel,US Air Force,1,1173,0,0.4,STS 51-B (Challenger),,
505,9961,Dennis Kane,1973.0,,Retired,06/01/1936,"Euclid, OH",Male,Delft University of Technology; University of Delaware,Business Economics,Chemistry; Biochemistry; Optometry,Captain,US Navy (Retired),2,3414,8,49.4,"STS-130 (Endeavor), ISS-42/43 (Soyuz)",,
506,9962,Michael Butler,2000.0,17.0,Active,04/12/1968,"Boston, MA",Female,Purdue University,Aerospace Engineering,Electrical Engineering; Computer Science; Medicine,Lieutenant Colonel,US Air Force,1,3496,6,30.0,STS-6 (Challenger),,
507,9963,Destiny Faulkner,2001.0,19.0,Retired,10/01/1968,"Lima, Peru",Female,Indiana University of Pennsylvania; Medical College of Pennsylvania,Aeronautical Engineering,Ocean Engineering,,,3,222,1,2.4,Skylab 2,,
508,9964,Tracey Cain,,6.0,Active,08/08/1936,"Memphis, TN",Male,US Naval Academy; University of West Florida; University of California-Los Angeles,Mechanical Engineering,Aeronautical Engineering; Systems Management,Colonel,US Navy (Retired),3,104,3,6.9,,,
509,9965,Joshua Richardson,1964.0,3.0,Retired,10/08/1933,"Dallas, TX",Male,University of Washington; Northwestern University; Wright State University,Geology,Aerospace Engineering,Captain,US Air Force,3,1351,0,0.0,"STS-86 (Atlantis), STS-97 (Endeavor), STS-110 (Atlantis)",,
510,9966,Michelle White,2001.0,17.0,Active,10/14/1962,"Mt. Ayr, IA",Male,US Air Force Academy; University of Washington,Biological Science,Medicine,,US Marine Corps (Retired),4,5264,10,64.9,"Gemini 4, Apollo 1",05/30/1993,
511,9967,Misty Robinson,1973.0,,Retired,12/12/1945,"Miami, FL",Male,MIT,Mathematics,Engineering Science; Medicine,,,4,4089,7,32.5,Apollo 7,,
512,9968,Kimberly Beltran,1984.0,12.0,Deceased,11/14/1948,"Fayette, MS",Male,University of Washington,Aerospace Engineering & Mechanics,Computer Science; Aeronautical Engineering,Captain,US Navy,4,227,0,0.1,"STS-9 (Columbia), STS 61-B (Atlantis), STS-28 (Columbia)",,
513,9969,Dustin Ellis,1996.0,16.0,Retired,05/16/1961,"Palo Alto, CA",Female,Williams College; Georgetown University; University of California-Berkeley,Aeronautical Engineering,Aeronautical & Astronautical Engineering,,,3,3383,4,13.9,"STS-55 (Columbia), STS-71 (Atlantis), STS-84 (Atlantis), STS-91 (Discovery)",06/14/2001,
514,9970,Diana Jones,1986.0,15.0,Management,10/24/1944,"Charles City, IA",Male,Washington & Lee University; Cornell University; Stanford University,Philosophy,Chemical Engineering,Colonel,US Army (Retired),3,5,0,0.0,"STS-56 (Discovery), STS-69 (Endeavor), STS-80 (Columbia), STS-98 (Atlantis), STS-111 (Endeavor)",10/11/1994,
515,9971,Caroline Mccann,1969.0,7.0,Active,08/25/1941,"Baltimore, MD",Female,University of Wisconsin,Aeronautical Engineering,Aeronautical Engineering,Colonel,US Navy (Retired),1,1926,0,0.4,"STS-103 (Discovery), STS-118 (Endeavor), ISS-25/26 (Soyuz), ISS-43/44/45/46 (Soyuz)",,
516,9972,Jeffery Jordan,1987.0,13.0,Retired,11/10/1949,"LaCrosse, WI",Female,Stanford University,Electrical Engineering,No Major,,,4,4389,10,64.2,"STS-9 (Columbia), STS-45 (Atlantis)",,
517,9973,Joy Mccarthy,1986.0,,Retired,08/14/1957,"Pittsburgh, PA",Male,US Naval Academy; University of Michigan,Engineering,No Major,,,4,1952,1,3.9,"STS 51-G (Discovery), STS 61-A (Challenger), STS-37 (Atlantis), STS-55 (Columbia)",12/25/1992,
518,9974,Alexis Mejia,1980.0,11.0,Retired,12/30/1943,"Grand Rapids, MI",Male,University of Illinois; US Naval Postgraduate School,Physics,Aeronautical Engineering,,US Army (Retired),4,1706,1,3.3,"STS-90 (Columbia), STS-130 (Endeavor)",,
519,9975,Antonio Stephens,1995.0,,Active,05/10/1960,"Los Angeles, CA",Male,Purdue University,Mechanical Engineering,Aerospace Engineering; Strategic Studies,,,1,3199,10,66.6,"STS-43 (Atlantis), STS-52 (Columbia), STS-68 (Endeavor), STS-81 (Atlantis)",01/23/1989,
520,9976,Amanda Stevenson,1977.0,8.0,Retired,12/27/1941,"Columbus, GA",Male,US Air Force Academy; Texas A&M University,Aeronautical Engineering,Mechanical  Engineering,Colonel,US Navy,2,391,6,29.5,STS 61-C (Columbia),07/04/1985,
521,9977,Timothy Newton,,11.0,Active,01/08/1946,"Seattle, WA",Male,MIT; Michigan State University,Mechanical Engineering,Nuclear Engineering,Major,US Navy,2,421,6,31.7,"STS 51-C (Discovery), STS 61-A (Challenger), STS-29 (Discovery), STS-48 (Discovery",,
522,9978,Alex Rojas,1998.0,19.0,Retired,07/28/1957,"Lewiston, MT",Male,US Military Academy; Georgia Institute of Technology,Electrical Engineering,Chemical Engineering,,US Marine Corps (Retired),2,341,1,3.1,"STS-41 (Discovery), STS-49 (Endeavor), STS-61 (Endeavor), STS-79 (Atlantis)",,
523,9979,Brian Tucker,1964.0,4.0,Active,03/12/1934,"Houston, TX",Female,University of California-Berkeley; University of Houston,Music,Education,Captain,,1,2444,10,65.3,"STS-101 (Atlantis), ISS-13 (Soyuz), ISS-21/22 (Soyuz), ISS-47/48 (Soyuz)",,
524,9980,Gerald Barrett,1985.0,11.0,Management,07/10/1951,"New York, NY",Male,University of Colorado,Astronautics,Operations Research; Space Systems Management,Captain,US Navy (Retired),3,322,4,18.4,"STS-72 (Endeavor), STS-96 (Discovery), STS-105 (Discovery)",,
525,9981,Nicole Martin,1986.0,14.0,Deceased,12/23/1952,"Cleveland, OH",Male,US Military Academy; US Air Force Institute of Technology,Engineering Science,No Major,,,0,114,8,49.1,STS-44 (Atlantis),,
526,9982,David Cobb,1964.0,3.0,Deceased,07/18/1937,"Grand Rapids, MI",Male,University of Illinois-Urbana,Electrical Engineering,Physics,Commander,US Navy (Retired),5,3387,3,12.2,"Skylab 3, STS-9 (Columbia)",,
527,9983,Beth Edwards,1997.0,19.0,Retired,08/03/1962,"Danville, IL",Male,Saint John’s University; Stanford University,Mechanical Engineering,Aeronautical Engineering,Colonel,US Air Force (Retired),1,928,3,11.6,STS-73 (Columbia),07/19/1993,
528,9984,Robert Gilmore,1982.0,14.0,Retired,12/21/1949,"Erie, PA",Female,Cornell University; Stanford University,Aeronautical Engineering,Physics,Colonel,,3,1195,0,0.6,"STS 51-G (Discovery), STS-34 (Atlantis), STS-43 (Atlantis), STS-58 (Columbia), STS-76/79 (Atlantis)",,
529,9985,Lisa Wilson,2003.0,19.0,Management,02/16/1967,"Falls Church, VA",Female,US Air Force Academy; Columbia University; University of Texas,Systems Engineering,No Major,Brigadier General,US Air Force Reserves,1,997,0,0.2,"STS 51-D (Discovery), STS-34 (Atlantis)",,
530,9986,Jason Davis,1975.0,9.0,Retired,10/30/1941,"Boston, MA",Male,University of Colorado,Business Finance,No Major,Colonel,US Air Force (Retired),1,16,1,1.3,STS-119 (Discovery),,
531,9987,Laura Montgomery,1989.0,9.0,Retired,02/19/1952,"Sacramento, CA",Female,University of Texas-Dallas,Geology,Aeronautical Engineering,,,2,2173,2,5.6,"Skylab 2, STS-6 (Challenger)",07/20/1995,
532,9988,John Burns,,16.0,Retired,12/09/1949,"Jamestown, TN",Male,US Air Force Academy; University of Arizona,Aerospace Engineering,Aeronautical Engineering,Chief Warrant Officer,US Air Force,4,88,0,0.0,,,
533,9989,Sandra Henderson,1990.0,13.0,Retired,03/06/1958,"Springfield, MA",Male,University of Colorado,Aerospace Engineering,Electrical Engineering,,US Air Force (Retired),2,3029,9,53.8,,12/13/2001,
534,9990,Jason Bradley,1991.0,14.0,Retired,04/18/1958,"Pittsburgh, PA",Female,Georgia Institute of Technology; Auburn University; University of Alabama-Huntsville,Mechanical Engineering,Aerospace Engineering,,,4,430,0,0.4,STS-107 (Columbia),,
535,9991,Scott Moore,1980.0,14.0,Deceased,03/25/1948,"Murfreesboro, TN",Male,University of Texas; California Institute of Technology,Aeronautical Engineering,Aeronautical Engineering,Lieutenant Colonel,US Air Force (Retired),2,2920,10,66.5,STS 51-J (Atlantis),,
536,9992,Scott Torres Jr.,1969.0,7.0,Retired,05/17/1943,"Wichita Falls, TX",Male,University of Texas-El Paso; University of Houston; Rice University,Education,No Major,Captain,US Navy (Retired),3,187,2,3.5,"STS-9 (Columbia), STS-45 (Atlantis)",,
537,9993,Megan Rogers,2002.0,15.0,Retired,11/08/1965,"Ancon, Panama",Female,Drexel University; US Naval Postgraduate School,Electrical Engineering,Aerospace Engineering; Aeronautics & Astronautics,Captain,US Navy (Retired),2,886,2,6.4,"STS-42 (Discovery), STS-51 (Discovery), STS-79 (Atlantis)",,
538,9994,Erika Navarro,1976.0,5.0,Retired,07/28/1941,"New York, NY",Male,University of Texas,Aeronautical Engineering,Aeronautical Engineering,Captain,US Navy (Retired),1,1064,0,0.2,STS-119 (Discovery),,
539,9995,Jose Gonzalez,1993.0,16.0,Active,08/24/1952,"Sunnyside, WA",Male,University of Connecticut; MIT,Mechanical Engineering,Aeronautical Engineering,,,4,708,0,0.2,STS-131 (Discovery),,
540,9996,Kevin Reynolds,1998.0,18.0,Deceased,08/11/1962,"Orange, NJ",Male,Stanford University; University of Houston; University of Florida,Education,No Major,Captain,US Navy (Retired),4,5993,7,34.8,"STS-117 (Atlantis), STS-119 (Discovery), ISS-39/40 (Soyuz)",,
541,9997,Charles Espinoza,1989.0,,Deceased,06/02/1949,"Queens, NY",Male,Rice University; Stanford University,Geosciences,No Major,Captain,US Navy (Retired),2,1832,1,3.0,STS 51-B (Challenger),,
542,9998,Jodi Jones,1999.0,18.0,Active,03/28/1956,"Savannah, GA",Male,Stanford University; University of Houston; University of Florida,Physics,Physics,Colonel,US Navy (Retired),3,250,1,1.3,"STS-37 (Atlantis), STS-47 (Endeavor), STS-59 (Endeavor), STS-79 (Atlantis)",07/04/1990,
543,9999,Christine Woodard,1984.0,11.0,Management,01/11/1958,"Oceanside, NY",Male,US Military Academy; US Air Force Institute of Technology,Naval Sciences,Physiology; Medicine; Law,Captain,,3,5558,4,14.6,"STS-39 (Discovery), STS-52 (Columbia)",,
544,10000,Catherine Daniel,1981.0,12.0,Retired,02/18/1958,"Syracuse, NY",Male,Stanford University; University of California-Berkeley; Rice University,Physics,Biometeorology,Colonel,,4,1908,1,1.9,"Gemini 5, Gemini 11, Apollo 12, Skylab 2",,
545,10001,Mr. Charles Johnson,1995.0,13.0,Management,11/17/1957,"Montclair, NJ",Male,US Naval Academy; University of Southern California,Aeronautical Engineering,Engineering Science,Major General,US Air Force Reserves,2,255,0,0.0,"STS-29 (Discovery), STS-40 (Columbia)",03/08/1998,
546,10002,Christopher Holmes,,,Active,10/25/1958,"Groton, CT",Female,Iowa Wesleyan College; Rice University,Aeronautical Engineering,Mechanical  Engineering,Colonel,US Air Force (Retired),5,706,1,4.5,"STS-67 (Endeavor), STS-86 (Atlantis), STS-91 (Discovery), STS-114 (Discovery)",,
547,10003,Jose Davenport,,20.0,Retired,02/25/1965,"Cleveland, OH",Male,US Naval Academy; George Washington University,Civil Engineering,Ocean Engineering,,,3,529,0,0.1,"Gemini 12, Apollo 11",,
548,10004,Jessica Welch,1992.0,,Active,03/26/1961,"Melbourne, Australia",Female,US Air Force Academy; University of Arizona,Aerospace Engineering,No Major,Colonel,US Navy (Retired),3,2338,10,63.7,STS 51-D (Discovery),12/07/2005,
549,10005,Elaine Montgomery,1986.0,11.0,Deceased,02/11/1951,"Jefferson, IA",Male,Whitman College,Naval Sciences,No Major,,,4,521,0,0.9,STS-6 (Challenger),04/12/1994,
550,10006,Tiffany Cox,1974.0,10.0,Retired,01/27/1939,"Southampton, NY",Male,US Air Force Academy; Georgia Institute of Technology,,Aeronautical Engineering,Colonel,US Navy,1,1097,0,0.1,"STS 41-D (Discovery), STS 61-C (Columbia), STS-31 (Discovery), STS-82 (Discovery), STS-93 (Columbia)",01/22/1994,
