,Unnamed: 0,Name,Year,Group,Status,Birth Date,Birth Place,Gender,Alma Mater,Undergraduate Major,Graduate Major,Military Rank,Military Branch,Space Flights,Space Flight (hr),Space Walks,Space Walks (hr),Missions,Death Date,Death Mission
279,1124,Charles Jacobs,1968.0,3.0,Deceased,04/03/1933,"Denver, CO",Male,MIT,Mechanical Engineering,Aeronautical Science,Colonel,US Air Force (Retired),3,783,6,32.0,"STS 51-B (Challenger), STS-33 (Discovery), STS-44 (Atlantis)",,
280,1125,Manuel Rogers,1995.0,16.0,Retired,03/06/1964,"Uniontown, PA",Male,California Polytechnic Institute,Mechanical Engineering,Science & Technology Administration; Aeronautical Engineering,,US Navy (Retired),2,1490,1,2.8,"STS-53 (Discovery), STS-59 (Endeavor), STS-76 (Atlantis)",,
281,1126,Randy Beasley,1991.0,18.0,Active,05/30/1952,"Paterson, NJ",Male,University of Utah; University of California-Berkley,Aeronautical Engineering,No Major,,US Army (Retired),1,2823,1,3.8,"STS-64 (Discovery), STS-81/84 (Atlantis)",,
282,1127,Jonathan Downs,1983.0,17.0,Active,05/31/1956,"Albany, GA",Male,Tulane University,Engineering,No Major,Colonel,US Air Force (Retired),5,1568,6,27.0,"Skylab 3, STS-9 (Columbia)",,
283,1128,Stephen Lamb,1976.0,5.0,Active,09/02/1950,"Carlsbad, NM",Male,University of California-Davis; Stanford University,Aeronautical Engineering,Public Administration,,,5,1084,0,0.0,"STS 41-D (Discovery), STS 51-L (Challenger)",12/02/1990,
284,1129,Mary Thornton,1982.0,10.0,Retired,07/29/1938,"Belleville, IL",Male,California Institute of Technology; Harvard University,Aerospace Engineering,Aeronautical Engineering,Colonel,,2,446,5,24.1,"STS-6 (Challenger), STS 51-F (Challenger), STS-33 (Discovery), STS-44 (Atlantis), STS-61 (Endeavor), STS-80 (Columbia)",09/03/2001,
285,1130,Brandi Jackson,1969.0,2.0,Management,09/05/1942,"Farmington, CT",Male,MIT; University of Texas-Austin; George Washington University,Applied Mathematics,Education,Colonel,,2,1306,6,28.4,"Gemini 3, Gemini 10, Apollo 10, Apollo 16, STS-1 (Columbia), STS-9 (Columbia)",,
286,1131,Amanda Middleton,1962.0,3.0,Retired,11/15/1926,"Cleveland, OH",Male,University of Texas; University of Oklahoma,Mechanical Engineering,Mechanical Engineering,Colonel,,3,139,1,0.8,Apollo 14,,
287,1132,Christopher King,1998.0,17.0,Retired,12/19/1962,"Mountain Home Air Force Base, ID",Male,University of Pennsylvania; California Institute of Technology,Mathematics & Physics,Business Management,,,1,4026,10,65.7,"STS-7 (Challenger), STS 41-G (Challenger)",05/01/2005,
288,1133,Patrick Russell,1967.0,4.0,Management,02/14/1934,"Clinton, IA",Male,Yale University; University of Virginia,Systems Engineering,Aeronautical & Astronautical Engineering,Lieutenant General,,1,726,0,0.0,"STS-117 (Atlantis), STS-128 (Discovery)",,
289,1134,Paul Lane,1977.0,7.0,Retired,02/28/1952,"Norfolk, VA",Male,Stanford University,Mathematics,Aeronautics & Astronautics,Colonel,US Navy (Retired),2,5168,10,61.8,"STS 51-D (Discovery), STS-34 (Atlantis)",01/28/1995,
290,1135,Briana Edwards,1965.0,4.0,Retired,11/12/1931,"Monroe, LA",Male,University of Oklahoma,Geology,Astronomy,,US Air Force,1,1536,1,1.1,"Gemini 11, Apollo 12",,
291,1136,Eric Mitchell,1973.0,8.0,Retired,01/30/1947,"Miami, FL",Male,US Air Force Academy; Purdue University,Aerospace Engineering,Medicine,Brigadier General,US Navy,2,2553,10,63.6,"STS 41-G (Challenger), STS-28 (Columbia), STS-45 (Atlantis)",,
292,1137,Aaron Johnson,1984.0,14.0,Deceased,06/17/1942,"Bar Harbor, ME",Male,US Naval Academy; MIT,Mathematics,Mechanical Engineering,Colonel,US Navy (Retired),3,522,3,11.3,,,
293,1138,Michelle Woodward,1992.0,12.0,Retired,07/17/1957,"Portland, OR",Male,University of Connecticut; MIT,Engineering Physics,Aerospace Engineering,Captain,,1,2043,0,0.0,"STS-30 (Atlantis), STS-47 (Endeavor), STS-64 (Discovery), STS-82 (Discovery)",,
294,1139,Megan Wheeler,1983.0,10.0,Deceased,11/09/1953,"Syracuse, NY",Male,Muskingum College,Mechanical Engineering,Aeronautical Engineering,,,2,763,3,10.9,"STS-87 (Columbia), STS-95 (Discovery), STS-104 (Atlantis), STS-121 (Discovery), STS-133 (Discovery)",,
295,1140,Zachary Lee,2008.0,20.0,Active,11/01/1973,"Warren, OH",Female,California Institute of Technology; Harvard University,Ecological Science,Business Administration; Physiology; Literature; Medicine,,,2,1506,1,4.8,"STS 61-B (Atlantis), STS-40 (Columbia)",,
296,1141,Meagan Hammond,1999.0,14.0,Retired,09/10/1963,"Columbia, SC",Male,University of Texas; University of West Florida,Engineering,Physics,,,2,2380,5,23.1,STS-67 (Endeavor),,
297,1142,Michael Stewart,1980.0,9.0,Active,01/23/1949,"Chicago, IL",Male,US Naval Academy; University of West Florida,Physics,Aeronautical Engineering,,,2,2608,6,26.4,STS-125 (Atlantis),,
298,1143,Jay Jennings,1989.0,13.0,Retired,03/29/1957,"Pittsburgh, PA",Male,Framingham State College; Bowie State College,Aerospace Engineering,Materials Science,Colonel,,2,3927,9,53.7,"STS-75 (Columbia), STS-82 (Discovery), STS-101 (Atlantis), STS-105 (Discovery)",,
299,1144,Timothy Foster,1970.0,5.0,Active,02/09/1948,"Mansfield, OH",Male,University of Minnesota-Minneapolis,Engineering Sciences; Astronautics & Mathematics,Applied Physics,,,4,4629,0,0.7,"STS-55 (Columbia), STS-63 (Discovery)",,
300,1145,Jeremy Evans,1981.0,4.0,Retired,05/11/1946,"West Point, NY",Female,US Naval Academy; US Naval Postgraduate School,Biology,No Major,,,2,4124,4,13.7,"STS 41-C (Challenger), STS 51-L (Challenger)",,
301,1146,Jeffrey Lane,1974.0,,Retired,03/08/1940,"Philadelphia, PA",Male,California Institute of Technology,Aeronautical Engineering,No Major,,,4,2048,1,4.9,"STS-49 (Endeavor), STS-59 (Endeavor), STS-76 (Atlantis)",,
302,1147,Theresa Carson,1978.0,10.0,Deceased,08/18/1944,"Sunnyside, WA",Male,Drexel University; US Naval Postgraduate School,Aerospace Engineering,Business Administration,,,1,327,5,21.0,STS 61-C (Columbia),,
303,1148,Tina Delgado,1979.0,11.0,Retired,12/15/1942,"Miami, FL",Male,US Air Force Academy; George Washington University,Engineering Science,Aeronautics & Astronautics,Captain,,2,261,2,5.8,STS-107 (Columbia),,
304,1149,Henry Wagner,1985.0,13.0,Active,05/27/1953,"Ft. Belvoir, VA",Male,Florida State University; US Naval Postgraduate School,Nuclear Engineering,Engineering Science,Captain,US Air Force,1,348,2,9.0,"STS-55 (Columbia), STS-71 (Atlantis), STS-84 (Atlantis), STS-91 (Discovery)",,
305,1150,Lindsey Campbell,1993.0,14.0,Retired,10/18/1952,"New York, NY",Male,US Air Force Academy; George Washington University,Engineering,Aerospace Engineering,Colonel,US Air Force (Retired),2,534,0,0.0,STS-122 (Atlantis),,Apollo 1
306,1151,Jennifer White,1978.0,13.0,Retired,01/14/1948,"Flint, MI",Male,Purdue University,Aeronautical Engineering,No Major,,,3,54,8,46.2,,,
307,1152,Heidi Dean,1990.0,14.0,Retired,12/17/1955,"Columbus, OH",Male,University of Oklahoma; Stanford University,Biology & Psychology,Engineering Science,Colonel,US Marine Corps (Retired),4,1091,8,42.3,"ISS-09 (Soyuz), ISS-18 (Soyuz), STS-134 (Endeavor)",,
308,1153,Maria Perez,1993.0,14.0,Active,08/23/1957,"Wapakoneta, OH",Male,US Naval Academy; George Washington University,Chemical Engineering,Electrical Engineering,Lieutenant Colonel,US Navy (Retired),0,2029,9,60.3,"STS-56 (Discovery), STS-69 (Endeavor), STS-80 (Columbia), STS-98 (Atlantis), STS-111 (Endeavor)",,
309,1154,Robert Chase,,18.0,Retired,07/25/1967,"Wheeler, TX",Male,US Air Force Academy; Embry-Riddle Aeronautical University,Aeronautical Engineering,No Major,Major General,US Air Force (Retired),3,2860,8,47.0,STS-90 (Columbia),,
310,1155,Ross Allen,2006.0,19.0,Retired,10/18/1969,"Lockport, NY",Male,US Air Force Academy; University of Alabama,Aeronautical Engineering,No Major,Colonel,,3,1067,2,4.9,"STS-91 (Discovery), STS-99 (Endeavor), STS-123 (Endeavor), STS-108 (Endeavor)",,
311,1156,Tina Dunlap,1984.0,13.0,Retired,04/14/1949,"Chicago, IL",Male,Missouri Southern State College; University of Missouri; University of Washington,Physics,Medicine,Colonel,,3,248,10,63.0,"STS 61-B (Atlantis), STS-30 (Atlantis)",,
312,1157,Scott Weiss,1986.0,6.0,Management,08/05/1958,Hong Kong,Male,University of Southern California; US Naval Postgraduate School; Princeton University,Electrical Science,Medicine; Aerospace Medicine,Captain,,3,357,2,7.9,"STS-8 (Challenger), STS 61-A (Challenger), STS-39 (Discovery), STS-53 (Discovery)",,
313,1158,Joseph Griffin,2000.0,16.0,Retired,11/04/1965,"Cocoa Beach, FL",Male,US Naval Academy,Electrical Engineering,No Major,Lieutenant Colonel,US Air Force (Retired),1,1879,8,46.5,STS-40 (Columbia),,
314,1159,Cheryl Williams,1986.0,,Active,03/03/1954,"Flint, MI",Male,University of California-Los Angeles; University of California-San Diego,Aerospace Engineering,Aerospace Science; Political Science,,,2,6429,10,61.8,"STS-27 (Atlantis), STS-35 (Columbia)",,
315,1160,Blake Garcia,,13.0,Retired,10/07/1969,"Rock Island, IL",Male,University of California-San Diego; Stanford University,Mathematics; Russian,Engineering Management; Strategic Studies,Captain,,3,7962,10,66.4,"Gemini 3, Gemini 10, Apollo 10, Apollo 16, STS-1 (Columbia), STS-9 (Columbia)",,
316,1161,Teresa Ball,1985.0,16.0,Retired,01/24/1952,"Boston, MA",Male,Polytechnic Institute of Brooklyn; George Washington University; Virginia Polytechnic Institute,Physics,Operations Research,Colonel,,2,372,0,0.1,"STS-8 (Challenger), STS 51-G (Discovery), STS-32 (Columbia), STS-49 (Endeavor)",02/11/1995,
317,1162,Joseph Nunez,1990.0,10.0,Retired,04/09/1957,"Los Angeles, CA",Female,University of Notre Dame,Civil Engineering,Mechanical Engineering,Colonel,US Marine Corps (Retired),1,1926,6,26.7,"STS-124 (Discovery), ISS-27/28 (Soyuz)",,STS 51-L (Challenger)
318,1163,Lisa Jackson,1987.0,9.0,Management,01/23/1955,"Dallas, TX",Female,US Naval Academy,Electrical Engineering,Medicine; Public Health,Colonel,,3,1025,0,0.4,"STS-2 (Columbia), STS 51-I (Discovery)",,STS-107 (Columbia)
319,1164,Jenna Wilson,1978.0,8.0,Retired,11/16/1946,"Amarillo, TX",Male,University of Texas,Physics,Nuclear Engineering,Lieutenant Colonel,,0,719,3,14.7,,,
320,1165,Brianna Jones MD,1993.0,15.0,Retired,04/25/1954,"San Francisco, CA",Male,Pennsylvania State University; US Naval Postgraduate School,Engineering Science,Chemical Engineering; Medicine,,,1,1457,7,37.0,"Gemini 4, Apollo 1",,
321,1166,Rebecca Bailey,1988.0,,Retired,04/18/1948,"Cass City, MI",Male,State University of New York; Embry-Riddle Aeronautical University; University of Florida,Mechanical Engineering,Aerospace Engineering,Brigadier General,US Navy,2,1581,6,28.3,"STS-128/129 (Discovery/Atlantis), STS-133 (Discovery)",,
322,1167,Kristen Romero,1959.0,2.0,Deceased,07/18/1921,"Uniontown, PA",Male,US Naval Academy; MIT,Engineering,Aerospace Engineering,,,0,22,0,0.0,"STS-72 (Endeavor), STS-96 (Discovery), STS-105 (Discovery)",,
323,1168,Jennifer Vaughn,1971.0,3.0,Retired,09/05/1932,"Warren, OH",Female,Rice University,Aerospace Engineering & Mechanics,Astronomy,,US Army (Retired),4,260,1,2.1,"STS-66 (Atlantis), STS-86 (Atlantis), STS-95 (Discovery), STS-100 (Endeavor), STS-120 (Discovery)",12/26/1988,
324,1169,Brenda Lambert,1995.0,17.0,Retired,10/23/1959,"Waterbury, CT",Male,US Naval Academy; US Naval Postgraduate School; University of Southern California,Mechanical Engineering,Engineering Management,,,5,2316,9,61.2,"STS 51-D (Discovery), STS-40 (Columbia), STS-58 (Columbia)",,
325,1170,Anthony Lynch,1968.0,3.0,Retired,08/23/1938,"Quanah, TX",Male,US Naval Academy,Mechanical Engineering,Aeronautical Engineering,Lieutenant Colonel,US Navy (Retired),1,415,1,3.4,"STS 61-B (Atlantis), STS-30 (Atlantis)",01/12/1994,
326,1171,James Morrison,,9.0,Retired,06/24/1937,"Newport, VT",Male,Missouri Southern State College; University of Missouri; University of Washington,Applied Mathematics,Electrical Engineering; Business Administration,Captain,,3,79,1,2.8,Apollo 14,,
327,1172,Ronnie Berry,,9.0,Active,04/29/1952,"Honolulu, HI",Male,US Naval Academy; University of West Florida; University of California-Los Angeles,Physics; English,No Major,Captain,US Air Force (Retired),2,6442,10,66.1,"Mercury 3, Apollo 14",,
328,1173,Benjamin Rose,1962.0,3.0,Retired,05/13/1928,"Plattsburgh, NY",Male,University of Washington; Creighton University,Philosophy,Mechanical & Aerospace Engineering,Colonel,US Air Force,4,50,5,24.6,"STS-119 (Discovery), STS-132 (Atlantis)",05/09/2003,
329,1174,Ryan Taylor II,1973.0,7.0,Retired,05/02/1938,"Oak Park, IL",Male,University of Washington; Northwestern University; Wright State University,Electrical Engineering,Laboratory Astrophysics,,US Air Force,2,852,5,18.5,"STS-43 (Atlantis), STS-52 (Columbia), STS-68 (Endeavor), STS-81 (Atlantis)",,
330,1175,Donna Phillips,1979.0,12.0,Retired,07/09/1944,"Crawsfordsville, IN",Male,US Military Academy; Princeton University,Engineering,Aerospace Engineering,Captain,US Navy (Retired),2,6,0,0.0,"STS-119 (Discovery), ISS-31/32 (Soyuz)",07/07/1989,
331,1176,Melissa Hudson,1988.0,11.0,Retired,09/06/1954,"Bryan, OH",Male,Lehigh University; MIT; Rutgers University,Computer Science,Applied Physics,Lieutenant Colonel,,1,1522,0,0.0,"STS-67 (Endeavor), STS-81 (Atlantis), STS-103 (Discovery), STS-125 (Atlantis), STS-109 (Columbia)",,
332,1177,William Schneider,1998.0,18.0,Active,11/04/1965,"Yonkers, NY",Male,University of Colorado,,Environmental Science,,,2,6533,8,43.3,"STS-41 (Discovery), STS-49 (Endeavor)",,
333,1178,Meredith Love,,17.0,Retired,11/09/1954,"Santa Rita, NM",Male,US Naval Academy; Florida Institute of Technology,Aeronautical Engineering,Mechanical Engineering,,US Navy (Retired),4,535,0,0.0,"STS-68 (Endeavor), STS-79 (Atlantis), STS-89 (Endeavor), STS-106 (Atlantis)",,
334,1179,David Ayala,1986.0,10.0,Retired,09/22/1950,"Oceanside, NY",Male,University of Colorado; University of California Los Angeles,Physics & Astronomy,Aerospace Engineering,Captain,US Army (Retired),3,2879,0,0.9,Apollo 7,08/23/1995,
335,1180,Jennifer Stephens,1989.0,11.0,Retired,11/22/1953,"Sacramento, CA",Male,Purdue University; Indiana University,Electronics Engineering,Electrical Engineering; Aeronautics & Astronautics,,US Air Force (Retired),1,288,9,60.3,"STS 41-D (Discovery), STS-27 (Atlantis), STS-36 (Atlantis)",,
336,1181,Andrea Landry,1988.0,,Active,02/12/1955,"Buffalo, NY",Male,University of Texas-Dallas,Aerospace Engineering,Engineering Management; Strategic Studies,,,1,1830,9,61.1,"STS-54 (Endeavor), STS-64 (Discovery), STS-78 (Columbia), STS-101 (Atlantis), STS-102/105 (Discovery)",,
337,1182,Katherine Hughes,2003.0,17.0,Management,03/22/1967,"Murfreesboro, TN",Male,US Naval Academy; Florida Institute of Technology,Physics,Physiology; Biology,,,3,386,7,42.0,"STS-115 (Atlantis), STS-126 (Endeavor)",,
338,1183,Jeffrey Hart PhD,2005.0,20.0,Retired,03/19/1973,"Orange, NJ",Male,Cornell University; Colorado State University,Civil Engineering,Electrical Engineering,Captain,,1,1782,8,44.8,Apollo 15,,
339,1184,Holly Larson,1974.0,8.0,Management,12/28/1940,"Boston, MA",Female,Georgia Institute of Technology,Mechanical Engineering,No Major,,,1,801,2,6.7,"STS 51-G (Discovery), STS-34 (Atlantis), STS-43 (Atlantis), STS-58 (Columbia), STS-76/79 (Atlantis)",,
340,1185,Bethany Valenzuela,2005.0,20.0,Retired,09/04/1967,"Warren, OH",Female,Purdue University; University of California-Berkeley,Mathematics,Chemistry,,US Army (Retired),2,1421,10,63.8,"STS-77 (Endeavor), STS-89/91 (Endeavor/Discovery), STS-102 (Discovery), STS-114 (Discovery)",,
341,1186,Suzanne Ingram,1986.0,13.0,Retired,12/23/1947,"Wheeler, TX",Male,Purdue University; US Naval Postgraduate School,Chemical Engineering,Medicine,,,3,938,0,0.0,STS-78 (Columbia),,STS 51-L (Challenger)
342,1187,Duane Lopez,,16.0,Retired,07/16/1949,"Brooklyn, NY",Male,US Naval Academy; University of Southern California; University of North Carolina; Wayne State University,Aeronautical Engineering,Medicine,Colonel,US Navy (Retired),4,866,4,14.0,"STS-37 (Atlantis), STS-56 (Discovery), STS-74 (Atlantis)",,
343,1188,Bobby Haney,1989.0,17.0,Active,06/13/1957,"Boston, MA",Male,US Naval Academy; MIT,Aeronautical Engineering,Ocean Engineering,Colonel,,0,244,6,27.7,"STS-47 (Endeavor), STS-66 (Atlantis), STS-77 (Endeavor), STS-85 (Discovery), STS-95 (Discovery), STS-103 (Discovery)",05/18/1999,
344,1189,Christopher Bullock,1966.0,4.0,Active,05/28/1937,"Cle Elum, WA",Male,University of Cambridge; MIT,,Mechanical Engineering,Colonel,US Navy (Retired),2,1169,7,40.3,"STS 41-G (Challenger), STS-31 (Discovery), STS-45 (Atlantis)",12/19/1997,
345,1190,Michael Brooks,1965.0,,Management,12/24/1928,"Kealakekua, HI",Male,Stanford University,Biology,Aeronautical Engineering Systems,,US Army (Retired),3,136,0,0.2,"STS-72 (Endeavor), STS-87 (Columbia)",,
346,1191,Ann Valdez,1983.0,15.0,Management,12/20/1952,"San Diego, CA",Female,Stanford University,Aeronautical & Astronautical Engineering,Mechanical Engineering; Biomedical Engineering,,,1,427,9,56.2,"STS-5 (Columbia), STS 51-B (Challenger)",,
347,1192,Heather Peterson,1977.0,14.0,Retired,05/17/1952,"Charleston, SC",Male,US Military Academy; Georgia Institute of Technology,Engineering Management,Physiology,Lieutenant Colonel,US Navy (Retired),3,1724,9,60.4,"STS-119 (Discovery), STS-132 (Atlantis)",,
348,1193,Christopher White,1991.0,17.0,Retired,10/24/1951,"Lowell, MA",Male,University of Adelaide,Zoology,Electrical Engineering; Aviation Systems,Captain,US Navy (Retired),6,429,4,17.4,STS 51-L (Challenger),,
349,1194,Mackenzie Alexander,2006.0,17.0,Retired,10/06/1968,"Minneapolis, MN",Male,University of Connecticut; MIT,Physics,Mechanical Engineering; Electrical Engineering,Colonel,US Navy (Retired),2,4588,7,38.8,STS-5 (Columbia),,
350,1195,Susan Beck,2002.0,18.0,Deceased,05/01/1967,"Indianapolis, IN",Male,College of the Holy Cross; Northwestern University,Applied Science & Engineering,Mechanical Engineering; Biomedical Engineering,Captain,,6,4,0,0.4,"STS-124 (Discovery), ISS-27/28 (Soyuz)",,
351,1196,John Bryant,1975.0,,Retired,04/28/1943,"Washington, DC",Male,US Naval Academy,Physics,Systems Management,Captain,US Navy (Retired),2,112,0,0.2,"STS-29 (Discovery), STS-33 (Discovery), STS-43 (Atlantis), STS-58 (Columbia), STS-79/81 (Atlantis/Atlantis)",,
352,1197,Brandon Foley,1994.0,11.0,Active,03/17/1956,"Madrid, Spain",Male,US Naval Academy,Mechanical Engineering,Aeronautical Engineering,Commander,US Air Force,2,822,1,1.1,"STS 41-B (Challenger), STS 61-C (Columbia), STS-27 (Atlantis), STS-47 (Endeavor), STS-71 (Atlantis)",,
353,1198,Randall Nelson,1983.0,10.0,Active,02/03/1956,"Austin, TX",Male,University of Connecticut; MIT,Mechanical Engineering,Engineering Management,Commander,US Navy (Retired),2,267,6,29.4,"Apollo-Soyuz Test Project, STS-5 (Columbia), STS 41-B (Challenger), STS-35 (Columbia)",,
354,1199,Melanie Greene,1995.0,15.0,Retired,06/08/1960,"St. Paul, MN",Male,University of Michigan,Aeronautical & Astronautical Engineering,Medicine,,US Air Force,1,1378,7,37.4,STS-50 (Columbia),,
355,1200,John Miller,1994.0,15.0,Retired,12/08/1957,"Eugene, OR",Male,US Military Academy; Georgia Institute of Technology,Physics,No Major,Colonel,,3,2122,2,5.1,"STS-56 (Discovery), STS-69 (Endeavor), STS-80 (Columbia), STS-98 (Atlantis), STS-111 (Endeavor)",,
356,1201,Michael Brown,2005.0,20.0,Retired,11/29/1971,"Seattle, WA",Male,US Naval Academy; Stanford University; University of Houston-Clear Lake,Engineering,No Major,,US Air Force (Retired),4,4376,0,0.1,STS 41-G (Challenger),,
357,1202,David Hartman,1975.0,9.0,Retired,10/08/1945,"Memphis, TN",Female,Purdue University; Air Force Institute of Technology,Aerospace Engineering,Aeronautical Engineering,Commander,US Air Force,4,1235,0,0.0,STS-107 (Columbia),,
358,1203,Anna Brown,1996.0,14.0,Management,05/13/1958,"Springfield, MO",Male,US Naval Academy; University of Michigan,Metallurgical Engineering,No Major,,,2,795,0,0.0,Apollo 14,06/28/1990,
359,1204,Annette Richardson,1959.0,2.0,Management,11/26/1922,"Yanktown, SD",Male,University of Pennsylvania; California Institute of Technology,Engineering Science,Medicine,,,5,1202,3,8.9,"STS-51 (Discovery), STS-69 (Endeavor), STS-88 (Endeavor), STS- 109 (Columbia)",,
360,1205,Charles Brown,1994.0,19.0,Management,08/11/1952,"Muskegon, MI",Male,California Institute of Technology,Industrial Management,No Major,,US Air Force (Retired),1,168,1,2.2,Apollo 7,,
361,1206,Jessica Gomez,,17.0,Retired,06/30/1964,"Charleston, SC",Male,University of Connecticut; Rensselaer Polytechnic Institute; University of Houston-Clear Lake,Electrical Engineering,Aeronautics,,,1,8721,8,51.3,"STS-68 (Endeavor), STS-82 (Discovery), STS-103 (Discovery), STS-110 (Atlantis)",01/18/2005,
362,1207,Heather Sanford,2009.0,20.0,Retired,09/03/1975,"La Mesa, CA",Male,Texas Tech University; California State University,Physical Science,Astronautical Engineering,,US Navy (Retired),2,1724,10,62.5,STS-118 (Endeavor),,
363,1208,Courtney Gonzales,1998.0,18.0,Retired,12/23/1964,"Baltimore, MD",Female,US Naval Academy; University of Southern California; University of North Carolina; Wayne State University,Mechanical Engineering,Medicine,Colonel,US Army (Retired),7,1016,2,6.1,STS 51-D (Discovery),,
364,1209,Teresa Anderson,1964.0,5.0,Active,11/30/1934,"Indianapolis, IN",Male,US Air Force Academy; Purdue University,Physics,Science & Technology Administration,Colonel,US Air Force (Retired),3,77,1,5.3,,,
365,1210,Chloe Wilson,1969.0,5.0,Retired,03/24/1931,"Jiangxi, China",Male,Whitman College,Chemistry,Aeronautics,Lieutenant General,US Army,2,1096,1,2.4,"STS-65 (Columbia), STS-70 (Discovery), STS-83 (Columbia), STS-94 (Columbia)",,
366,1211,Emily Garner,1967.0,3.0,Retired,12/11/1944,"Murfreesboro, TN",Male,Wellesley College; MIT,Naval Sciences,Aerospace Engineering; Business Administration,Captain,US Air Force Reserves,1,36,0,0.0,"ST 51-J (Atlantis), STS-26 (Discovery), STS-36 (Atlantis), STS-42 (Discovery)",,
367,1212,Michael Castro,2003.0,18.0,Retired,01/03/1971,"Belmont, MA",Male,US Air Force Academy; University of Colorado; Colorado State University; University of Minnesota; University of Texas Medical Branch-Galveston,Electrical Engineering; Computer Science,Materials Science Engineering,Captain,US Army,2,3636,10,64.6,"STS-88 (Endeavor), STS-105 (Discovery), STS-117 (Atlantis), STS-128 (Discovery)",,
368,1213,Cole Alvarado,,9.0,Retired,06/12/1951,"Mineral Wells, TX",Male,University of Rochester; California Institute of Technology,,Medicine,Colonel,US Air Force (Retired),1,2777,0,0.0,"STS-122 (Atlantis), STS-131 (Discovery)",,
369,1214,Pamela Harris,1988.0,14.0,Retired,05/28/1957,"Wilmington, DE",Female,US Air Force Academy; George Washington University,Biology,Aeronautical Engineering; Aeronautics & Astronautics,Colonel,US Army (Retired),5,1911,4,18.0,STS 51-L (Challenger),,
370,1215,Melissa Moore MD,2003.0,,Retired,04/09/1971,"Mount Clemens, MI",Male,US Naval Academy; US Naval Postgraduate School,Engineering Physics,Mechanical Engineering,,,6,1424,5,24.6,"STS-75 (Columbia), STS-82 (Discovery), STS-101 (Atlantis), STS-105 (Discovery)",,
371,1216,Linda Bowers,1961.0,2.0,Retired,04/17/1930,"Mobile, AL",Male,Missouri Southern State College; University of Missouri; University of Washington,Electrical Engineering,No Major,Captain,US Air Force,2,5026,0,0.0,"STS-51 (Discovery), STS-65 (Columbia), STS-79 (Atlantis), STS-108/111 (Endeavor)",,
372,1217,Erika Woods,,13.0,Retired,03/06/1962,"Ames, IA",Male,University of Kansas; University of California,Geology,Aviation Systems,Captain,US Navy (Retired),7,462,3,12.5,,,
373,1218,Thomas Gonzales,1999.0,19.0,Active,12/19/1955,"Beaumont, TX",Male,US Naval Academy,Physics,Medicine; Public Health,,US Air Force (Retired),7,108,3,14.2,,,
374,1219,Brooke Wilson,1996.0,19.0,Active,12/07/1957,"Groton, CT",Male,US Naval Academy; Florida Institute of Technology,Physics,Systems Engineering; Physical Science (Space Science),,,1,54,2,6.6,"STS-129 (Atlantis), ISS-41/42 (Soyuz)",,
375,1220,Harry Rios MD,1971.0,7.0,Deceased,03/21/1936,"Chicago, IL",Female,US Air Force Academy; Texas A&M University,Computer Science,No Major,,US Air Force (Retired),2,5888,8,43.5,"STS-66 (Atlantis), STS-86 (Atlantis), STS-95 (Discovery), STS-100 (Endeavor), STS-120 (Discovery)",,
376,1221,Ralph Jones,1991.0,12.0,Retired,05/15/1952,"Shanghai, China",Male,University of Notre Dame,Mathematics,No Major,,,1,3823,1,3.6,STS 51-J (Atlantis),,Apollo 1
377,1222,Ashley Sherman MD,1997.0,,Active,09/28/1967,"Cleveland, OH",Female,Purdue University; Queen’s University-Canada,Zoology,No Major,Colonel,US Navy (Retired),1,5926,10,63.1,STS-125 (Atlantis),,STS-107 (Columbia)
378,1223,Joel Edwards,,6.0,Retired,04/02/1953,"Crowborough, England",Male,Air Force Institute of Technology,Human Biology,Earth Sciences; Geology,Commander,US Navy,4,1435,9,52.9,"Gemini 4, Apollo 1",,
379,1224,Jacob Gray,1970.0,5.0,Retired,07/18/1940,"Jackson, MI",Female,Rensselaer Polytechnic Institute; Johns Hopkins University,Human Biology,Electrical Engineering; Aeronautics & Astronautics,,,2,1829,0,0.3,"STS-70 (Discovery), STS-101 (Atlantis)",,STS-107 (Columbia)
380,1225,Susan Williams,1978.0,6.0,Management,05/28/1948,"Weatherford, OK",Male,US Naval Academy; Florida Institute of Technology,Mathematics & Statistics; Chemistry,Engineering Management,Lieutenant Colonel,,3,1034,4,14.6,"STS-57 (Endeavor), STS-68 (Endeavor), STS-81 (Atlantis), STS-92 (Discovery)",,
381,1226,Rebecca Gray,1964.0,4.0,Management,02/18/1927,"Waltham, MA",Male,University of Kansas; University of California,Metallurgical Engineering,No Major,Major,,1,16,0,0.0,"STS-87 (Columbia), STS-107 (Columbia)",,
382,1227,Mary Summers,1974.0,7.0,Retired,01/20/1940,"Honolulu, HI",Male,University of Houston; Texas Tech University,Philosophy,Mechanical & Aerospace Engineering,Colonel,US Air Force (Retired),2,1607,8,47.6,ISS-44/45 (Soyuz),,
383,1228,Paula Rowe,1968.0,3.0,Deceased,03/25/1937,"Philadelphia, PA",Male,State University of New York-Buffalo; Cornell University; University of Texas,Physics,Aeronautical Engineering,Captain,US Air Force,4,4183,3,8.6,,,
384,1229,Kelly Wilson,1976.0,8.0,Retired,02/02/1948,"Jacksonville, FL",Male,University of California-Berkeley; University of New Mexico,Applied Mathematics,Aeronautical Systems,,,5,153,7,39.9,Apollo 7,,
